$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
2021,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44263.17,-2.87,-3.08,0.95,0.81,2.17,545.11
44263.21,-3.41,-3.73,1.08,0.87,6.68,544.84
44263.25,-2.58,-3.09,0.77,0.72,7.12,545.1
44263.29,-3.43,-3.86,0.67,1.01,7.62,545.32
44263.33,-4.18,-4.65,0.88,1.03,7.96,545.68
44263.38,-2.78,-3.37,0.88,0.76,9.96,546.07
44263.42,0.17,-0.38,0.91,0.82,10,546.23
44263.46,0.12,0.06,0.76,0.87,9.14,546.45
44263.5,-0.28,-0.28,0.53,1.17,9.15,546.28
44263.54,2.25,1.78,0.77,2.1,7,546.2
44263.58,2.19,1.62,0.89,2.2,7.97,545.67
44263.62,2.82,1.37,0.93,2.38,8.15,544.93
44263.67,3.34,1.66,0.96,2.44,7.8,544.6
44263.71,3.42,1.68,0.93,2.67,8.08,544.41
44263.75,1.28,0.13,1.55,0.35,7.92,544.61
44263.79,0.69,0.29,1.77,0.58,8.8,544.92
44263.83,0.44,0.36,1.57,0.45,9.16,545.67
44263.88,0.9,0.67,1.2,0.45,9,546.18
44263.92,0.18,-0.02,1.3,0.43,10,546.62
44263.96,-1.11,-1.11,0.98,0.23,10,546.8
44264,-1.15,-1.15,0.88,3.05,10,546.78
44264.04,-0.98,-0.98,0.53,2.96,10,546.52
44264.08,-0.88,-0.88,0.07,1.91,10,546.4
44264.12,-1.28,-1.28,0.09,0.66,10,546.04
44264.17,-1.77,-1.77,0.09,0.72,9.9,545.88
44264.21,-1.66,-1.7,0.11,0.01,10,545.63
44264.25,-2.44,-2.46,0.03,2.76,10,545.66
44264.29,-2.88,-2.9,0.05,2.15,10,545.87
44264.33,-2.32,-2.55,0.07,1.61,9.76,546.24
44264.38,-2.04,-2.04,0.14,2.64,10,546.53
44264.42,0.83,0.28,0.34,2.39,9.33,546.83
44264.46,1.2,0.55,0.91,2.38,8.44,547.17
44264.5,1.4,0.93,1.11,2.24,7.92,546.96
44264.54,3.62,2.12,1.09,2.16,7.29,546.76
44264.58,3.75,2.38,1.12,2.07,7.69,546.09
44264.62,4,2.54,1.03,2.31,9.76,545.59
44264.67,3.95,2.14,1.19,2.78,8.24,545.32
44264.71,3.12,2.28,1.39,3.05,8.88,545.32
44264.75,0.92,0.67,1.15,2.86,8.92,545.59
44264.79,0.99,0.85,1.28,3.03,8.32,545.41
44264.83,1.25,1.08,1.15,0.05,8.56,545.89
44264.88,0.25,-0.13,0.99,0.06,8.24,546.25
44264.92,0.52,0.07,0.74,3.08,8.72,546.34
44264.96,-0.16,-0.16,0.7,2.9,10,546.52
44265,-0.12,-0.12,0.55,2.74,10,546.17
44265.04,-0.1,-0.12,0.6,2.51,10,545.93
44265.08,0.35,0.21,0.55,2.39,10,545.56
44265.12,0.52,0.12,0.56,2.36,10,545.33
44265.17,0.17,-0.07,0.44,2.06,10,545.07
44265.21,0.21,-0.04,0.29,1.87,10,544.86
44265.25,-0.22,-0.22,0.3,1.34,9.95,544.9
44265.29,-0.41,-0.4,0.44,0.87,10,544.99
44265.33,-0.55,-0.55,0.18,0.37,9.95,545.46
44265.38,-0.63,-0.7,0.35,2.1,10,545.9
44265.42,1.36,0.61,0.45,2.18,9.84,546.15
44265.46,2.62,1.79,0.69,1.84,9.85,546.35
44265.5,3.17,2.21,1.19,1.43,9.51,546.17
44265.54,6.62,3.64,1.22,1.42,8.24,546.03
44265.58,6.84,3.33,0.74,1.71,8.64,545.47
44265.62,7.14,3.18,0.44,2.06,6.24,544.93
44265.67,6.82,2.95,0.54,2.11,8.65,544.78
44265.71,6.84,2.9,1.06,2.59,7.68,544.74
44265.75,4.21,1.67,1.22,2.92,7.8,544.89
44265.79,4.37,1.85,1.5,0.38,7.92,545.18
44265.83,3.41,2.16,1.76,0.39,8.16,545.93
44265.88,2.95,2.01,1.7,0.36,8.2,546.46
44265.92,2.53,1.85,1.04,0.32,8.08,547.02
44265.96,1.04,0.89,0.84,0.28,8.4,547.32
44266,0.78,0.78,0.77,0.34,8.28,547.3
44266.04,0.65,0.65,0.37,3.13,7.84,547.23
44266.08,0.71,0.66,0.16,0.08,7.72,547.11
44266.12,0.86,0.83,0.02,1.13,7.52,547
44266.17,0.74,0.73,0.21,2.72,7.4,546.56
44266.21,0.45,0.4,0.23,1.26,7.64,546.61
44266.25,-0.77,-0.81,0.26,2.38,10,546.67
44266.29,-0.12,-0.2,0.27,1.16,10,546.94
44266.33,0.37,0.24,0.19,0.8,9.92,547.4
44266.38,0.85,0.76,0.26,0.78,10,547.92
44266.42,4.03,2.64,0.19,0.23,8.98,548.16
44266.46,4.72,3.41,0.32,1.62,5.69,548.26
44266.5,4.68,3.4,0.57,1.42,4.65,548.15
44266.54,8.34,4.29,0.76,1.5,4.93,547.7
44266.58,8.39,4.06,0.88,2.07,6.94,547.29
44266.62,8.15,3.94,0.93,2.39,8.6,546.79
44266.67,7.68,3.78,1.06,2.56,8.74,546.53
44266.71,7.29,3.75,1.21,2.82,9.35,546.45
44266.75,4.54,1.91,1.63,2.69,7.56,546.46
44266.79,4.82,3.4,1.59,2.8,7.17,546.56
44266.83,5.59,3.59,1.45,0.34,8,547.09
44266.88,5.01,3.64,1.68,0.5,8.84,547.71
44266.92,4.45,3.26,1.68,0.38,8.76,548.18
44266.96,2.94,2.73,1.22,0.24,8.64,548.29
44267,2.89,2.71,0.98,0.1,8.88,548.32
44267.04,2.65,2.65,0.87,0.06,8.4,548.33
44267.08,2.63,2.55,0.48,3.11,10,548.16
44267.12,2.7,2.32,0.35,0.16,10,547.89
44267.17,1.47,1.39,0.06,0.69,10,547.62
44267.21,1.27,0.84,0.14,0.44,10,547.37
44267.25,0.7,0.46,0.1,0.49,10,547.48
44267.29,0.8,0.76,0.39,1.84,10,547.77
44267.33,0.99,0.94,0.65,0.86,10,547.87
44267.38,2.42,1.73,0.85,0.68,9.88,548.47
44267.42,6.36,3.52,1.12,0.72,5.38,548.37
44267.46,6.32,3.61,1.02,0.78,2.31,548.66
44267.5,6.98,3.76,1.26,0.94,2.71,548.41
44267.54,10.09,4.1,0.91,1.22,6.36,548.1
44267.58,9.61,4.11,0.74,1.73,8.64,547.54
44267.62,10.18,4.01,0.91,1.52,8.71,547.08
44267.67,10.73,4.06,0.55,1.79,6.7,546.82
44267.71,10.76,4.04,0.74,1.88,5.04,546.68
44267.75,8.66,3.45,1.21,2.07,2.04,546.64
44267.79,7.64,3.83,0.99,2.51,0.52,546.75
44267.83,7.99,3.39,1.43,0.41,6.37,547.57
44267.88,8.33,4.22,1.9,0.4,6.36,548.23
44267.92,7.49,3.85,1.87,0.4,7.92,548.62
44267.96,4.69,3.34,1.71,0.53,8.28,549.08
44268,4.43,3.57,1.4,0.53,8.08,549.26
44268.04,3.84,3.44,1.19,0.63,8.12,549.4
44268.08,3.68,3.44,0.56,0.79,7.72,549.32
44268.12,3.35,3.14,0.15,1.76,7.84,548.88
44268.17,2.37,2.37,0.41,0.96,10,548.69
44268.21,2.7,2.55,0.29,1.08,10,548.38
44268.25,1.94,1.78,0.25,1.16,10,548.49
44268.29,2,1.69,0.37,0.6,10,548.7
44268.33,1.93,1.35,0.7,0.46,10,549.05
44268.38,2.25,1.93,0.76,0.41,7.2,549.29
44268.42,10.49,5.06,0.86,0.67,0.97,549.28
44268.46,11.51,4.1,0.87,0.97,0.3,549.47
44268.5,11.56,4.35,0.87,1.54,0.21,549.21
44268.54,14.8,5.25,1.17,1.75,1.18,548.87
44268.58,14.21,5.59,1.38,2,3.8,547.98
44268.62,13.46,5.54,1.48,1.99,4.37,547.52
44268.67,14.12,5.55,1.76,2.01,6.35,546.78
44268.71,13.54,5.84,1.63,2.17,8.64,546.51
44268.75,10.45,5.68,1.7,2.09,5.94,546.54
44268.79,10.51,6.58,1.8,2.02,2.68,546.13
44268.83,9.79,6.63,1.56,2.2,0.91,546.34
44268.88,10.24,6.26,1.36,2.13,5.5,546.48
44268.92,9.98,5.97,1.34,2.22,5.5,546.55
44268.96,7.65,5.65,1.22,1.99,6.8,546.45
44269,7.16,5.46,1,1.64,7.28,546.42
44269.04,6.94,5.35,1.07,1.4,7.68,545.99
44269.08,7.01,5.45,1.24,1.35,7.32,545.54
44269.12,6.85,5.41,1.2,1.27,8.12,544.72
44269.17,5.71,4.88,1.16,1.1,10,544.33
44269.21,5.19,4.9,0.9,1.1,10,543.7
44269.25,3.9,3.7,1.04,1.03,10,543.76
44269.29,3.15,2.79,1.25,0.99,10,544.19
44269.33,2.95,2.56,1.56,0.9,10,543.71
44269.38,4.58,4.23,1.83,0.77,10,544.13
44269.42,10.83,6.9,1.82,0.76,3.43,544.09
44269.46,12.56,4.8,2.37,0.88,0.27,543.98
44269.5,12.86,4.23,2.52,0.92,0.22,543.48
44269.54,15.97,3.35,3.37,0.78,2.06,542.99
44269.58,15.96,2.37,3.03,0.78,1.36,542.55
44269.62,15.55,1.98,2.56,0.96,2.91,542.09
44269.67,14.7,2.97,1.33,1.47,4.13,541.9
44269.71,13.72,3.98,1.07,1.87,5.64,542.1
44269.75,10.5,3.53,0.84,1.99,7.19,542.44
44269.79,10.54,5.55,0.79,2.01,6.48,542.66
44269.83,11.18,4.33,0.86,2.5,8.37,543.12
44269.88,10.64,5.82,1.28,0.14,7.86,543.49
44269.92,9.64,6.75,1.55,0.31,7.41,543.69
44269.96,7.22,5.33,1.33,0.23,7.8,544
44270,7.1,5.59,1.2,0.32,8.32,544.08
44270.04,6.74,5.33,1.22,0.59,8.56,544.08
44270.08,7.07,5.58,0.66,0.98,8.72,543.94
44270.12,7.18,5.89,0.71,1.64,8.76,543.46
44270.17,6.46,5.45,0.86,2.03,8.72,543.37
44270.21,6.58,5.75,0.81,2.5,10,543.09
44270.25,5.06,4.9,1,2.77,8.6,543.27
44270.29,5.01,4.79,0.84,0.05,7.08,543.44
44270.33,5.07,4.6,1.22,0.18,6.89,543.74
44270.38,5.08,4.19,1.18,0.12,4.38,544.32
44270.42,11.92,6.36,0.91,0.1,1.3,544.61
44270.46,12.62,4.44,0.44,0.05,0.27,544.88
44270.5,12.05,3.61,0.56,2.35,5.14,544.73
44270.54,14.82,3.73,0.48,1.3,4.57,544.68
44270.58,14.14,5.11,0.37,2.95,3.95,544.07
44270.62,13.56,6.02,0.68,2.75,6.78,543.88
44270.67,12.69,6.68,0.78,2.68,8.44,543.36
44270.71,11.72,6.94,1.5,2.97,8.17,543.45
44270.75,8.66,5.06,1.57,0.19,7.14,543.71
44270.79,9.08,6.17,1.26,0.23,5.56,544.32
44270.83,8.88,7.11,1.27,0.01,5.19,544.54
44270.88,9.07,7.28,0.87,3.07,6.05,544.75
44270.92,8.58,7.52,0.47,0.35,7.28,544.87
44270.96,5.79,5.51,0.32,0.43,7.6,545.22
44271,6.24,6.06,0.23,0.13,8.16,545.04
44271.04,5.85,5.85,0.3,0.07,9.68,544.95
44271.08,6.75,6.32,0.13,0.52,10,544.42
44271.12,6.8,6.35,0.35,1.28,10,544.1
44271.17,6.3,6.07,0.48,0.94,10,543.8
44271.21,6.47,6.15,0.45,0.89,10,543.54
44271.25,5.49,5.43,0.47,2.15,10,543.68
44271.29,5.34,5.31,0.56,1.41,10,543.61
44271.33,5.27,5.12,0.91,1.08,10,543.82
44271.38,4.35,4.35,1.03,1.03,10,544.23
44271.42,9.49,7.08,1.16,0.87,7.73,544.66
44271.46,10.23,5.92,1.25,1.01,3.88,544.65
44271.5,10.28,4.93,1.48,1.02,5.04,544.33
44271.54,14.02,4.93,1.29,1.3,4.21,544.08
44271.58,14.11,5.1,1.31,1.34,2.9,543.62
44271.62,13.78,4.93,1.45,1.17,2.69,543.21
44271.67,14.92,5.35,1.5,1.45,3.52,542.77
44271.71,15.11,5.38,1.34,1.78,6.07,542.92
44271.75,11.46,3.42,1.2,2.15,4.39,543
44271.79,11.46,5.24,0.9,2,3.73,543.2
44271.83,11.98,4.6,1.16,3.04,1.27,543.57
44271.88,11.57,4.95,1.18,3.05,5.54,543.79
44271.92,10.85,5.86,1.38,3.08,6.52,544.19
44271.96,8.35,5.4,1.33,2.99,6.84,544.45
44272,8.5,6.33,1.07,2.86,7.28,544.46
44272.04,8.02,6.32,0.86,2.6,7.56,544.42
44272.08,7.93,6.37,0.54,2.6,7.68,543.92
44272.12,7.87,6.89,0.23,2.49,7.72,543.83
44272.17,6.43,6.03,0.11,2.41,7.76,543.46
44272.21,5.71,5.63,0.15,1.3,7.76,543.15
44272.25,5.32,5.12,0.74,0.82,10,543.61
44272.29,4.73,4.58,1.13,0.8,10,543.49
44272.33,4.37,3.98,1.34,0.63,10,543.65
44272.38,5.05,4.35,1.64,0.6,10,543.83
44272.42,11.2,7.55,1.7,0.64,4.69,544.01
44272.46,13.01,3.71,2.23,0.77,0,543.88
44272.5,13.41,2.91,2.35,0.81,0,543.7
44272.54,17.22,1.98,2.65,0.85,0.2,543.28
44272.58,17.5,1.42,2.93,0.82,0.33,542.83
44272.62,17.9,1.24,3.39,0.73,1.63,542.27
44272.67,18.25,0,3.21,0.72,2.93,542.1
44272.71,17.95,0.14,2.31,1,1.26,542.04
44272.75,14.6,0.42,1.33,1.58,1.76,541.94
44272.79,13.75,3.78,1.22,2.03,1.22,542.36
44272.83,13.13,3.64,1.37,1.95,3.56,542.75
44272.88,13.93,2.78,1.18,2.02,3.25,543.01
44272.92,13.63,2.39,1.13,2.42,1.72,543.49
44272.96,10.79,3.16,1.15,2.62,5.66,543.58
44273,10.65,3.74,1.28,2.72,5.85,543.65
44273.04,9.41,4.05,1.45,2.71,5.77,543.57
44273.08,9.87,4.71,1.4,2.48,5.85,543.38
44273.12,10.17,4.94,1.26,2.38,6.04,543.14
44273.17,9.46,5.66,1.1,2.39,6,543.1
44273.21,9.09,5.77,1.15,1.99,6,542.83
44273.25,8.58,4.15,1.31,1.5,6,543.2
44273.29,8.25,3.76,0.94,1.09,6,543.6
44273.33,8.76,4.29,1.49,0.98,6,543.84
44273.38,8.82,4.36,1.62,0.96,4.78,544
44273.42,14.05,4.2,2.01,0.86,1.33,544.19
44273.46,14,3.34,2.23,0.88,0,543.96
44273.5,14.36,3.49,2.23,0.94,0,543.76
44273.54,17.36,3.03,2.51,0.95,0,543.36
44273.58,17.51,1.48,2.9,0.89,0,542.83
44273.62,17.2,1.25,2.78,0.94,0.04,542.25
44273.67,17.61,2.1,2.07,1.05,0.22,542.09
44273.71,17.08,3.25,1.34,1.26,1.97,542.1
44273.75,14.24,2.06,1.19,2.29,0.95,542.2
44273.79,12.99,4.97,1.4,2.19,0.11,542.2
44273.83,12.76,3.86,1.66,2.25,0.62,542.55
44273.88,13.89,2.56,1.21,2.11,0.88,542.94
44273.92,12.43,3.34,1.46,2.18,5.43,543.44
44273.96,10.49,4.66,1.66,2.02,5.18,543.59
44274,10,5.08,1.59,2.08,5.25,543.15
44274.04,8.75,4.82,1.39,2.29,5.26,543.37
44274.08,8.79,5.78,1.3,2.48,5.28,543.12
44274.12,8.82,5.89,1.36,2.34,5.56,542.77
44274.17,8.17,5.52,1.38,2,5.42,542.64
44274.21,7.69,4.82,1.51,1.68,5.22,542.32
44274.25,9.35,3.73,1.91,0.82,5.12,542.81
44274.29,7.96,2.54,2.1,0.75,5.12,542.78
44274.33,8.31,4.99,2.04,0.66,2,542.97
44274.38,10.38,4.09,1.76,0.67,0.77,543.34
44274.42,13.2,3.17,2.12,0.71,0,543.54
44274.46,13.32,3.51,2.31,0.75,0,543.59
44274.5,13.45,4.18,2.29,0.8,0,543.52
44274.54,15.35,5.09,2.07,0.89,0,543.25
44274.58,15.32,5.62,1.38,1.19,0.12,542.83
44274.62,14.69,6.32,0.99,1.66,2.51,542.77
44274.67,14.62,6.24,0.92,2.56,1.66,542.71
44274.71,13.91,5.31,1.05,2.62,7.79,542.96
44274.75,10.63,5.01,2.45,0.01,6.06,543.01
44274.79,9.43,6.47,2.3,0.21,7,543.35
44274.83,8.3,6.25,1.93,0.28,8.36,544.18
44274.88,8.08,6.3,2.1,0.33,8.36,544.57
44274.92,7.11,6.09,2.08,0.38,8.56,545.31
44274.96,4.42,4.3,2.08,0.45,10,545.64
44275,4.45,4.42,2.02,0.44,10,545.71
44275.04,4.19,3.82,1.8,0.46,10,545.72
44275.08,4.2,3.77,1.86,0.47,10,545.5
44275.12,3.87,3.16,1.83,0.44,10,545.37
44275.17,2.64,1.62,1.83,0.42,10,545.25
44275.21,1.95,0.88,1.64,0.29,10,544.97
44275.25,1.03,-0.41,1.32,0.1,9.01,544.67
44275.29,0.91,-0.6,1.67,0.04,9.2,544.9
44275.33,1.71,0.16,1.59,0.16,9.32,544.95
44275.38,1.57,-0.12,1.56,0.04,8.99,545.28
44275.42,3.76,1.37,1.53,3.02,8.55,545.47
44275.46,4.38,1.98,1.58,2.6,8.08,545.26
44275.5,5.18,2.52,1.77,2.45,8.52,544.87
44275.54,6.52,3.09,1.74,2.28,8.88,544.32
44275.58,7.27,3.66,1.63,2.39,8.52,543.41
44275.62,7.46,3.91,2.16,2.82,8.44,542.85
44275.67,6.24,3.2,2.58,0.18,8.96,542.71
44275.71,4.85,2.86,2.68,0.26,10,542.82
44275.75,1.33,0.26,2.62,0.33,10,543.65
44275.79,0.4,-0.25,2.47,0.43,9.96,544.12
44275.83,0,-0.79,2.36,0.4,9.7,545.16
44275.88,-0.19,-1.49,2.21,0.43,9.7,545.75
44275.92,-1.34,-2.77,2.25,0.49,8.91,546.6
44275.96,-3.12,-3.92,2.2,0.49,9.14,547.11
44276,-2.91,-4.23,2.03,0.51,9.54,547.35
44276.04,-3.02,-4.45,2.02,0.59,9.45,547.55
44276.08,-2.62,-4.29,2.06,0.68,9.33,547.5
44276.12,-2.17,-4.12,2.05,0.73,9.62,547.56
44276.17,-2.63,-4.83,1.95,0.75,9.62,547.53
44276.21,-2.18,-4.58,2.08,0.8,9.74,547.51
44276.25,-2.98,-5.17,2,0.7,9.17,547.45
44276.29,-2.65,-5.11,1.99,0.73,9.84,547.72
44276.33,-2.86,-5.33,2.2,0.66,9.46,548.11
44276.38,-3.67,-5.56,2.16,0.74,9.83,548.71
44276.42,-2.71,-4.83,2.06,0.7,9.81,548.97
44276.46,-3.52,-4.9,2.02,0.64,9.99,549
44276.5,-3.99,-5.17,2.03,0.67,9.96,548.79
44276.54,-3.62,-5.05,1.92,0.63,9.95,548.51
44276.58,-3.8,-5.19,1.91,0.54,10,548
44276.62,-3.81,-5.18,1.91,0.5,9.89,547.34
44276.67,-4.07,-5.44,2.11,0.54,9.9,547.01
44276.71,-3.84,-5.25,2.07,0.57,9.98,547.05
44276.75,-5.15,-6.2,1.99,0.68,10,547.73
44276.79,-4.87,-6.12,1.89,0.79,9.97,548.18
44276.83,-4.25,-6.13,1.59,0.7,9.92,548.69
44276.88,-3.69,-6.08,1.27,0.62,9.62,549.15
44276.92,-3.76,-6.45,1.05,0.79,9.96,549.91
44276.96,-4.59,-7.09,0.56,0.54,9.8,549.87
44277,-4.21,-6.69,0.67,0.45,9.55,550.06
44277.04,-4.18,-6.39,0.65,0.66,9.3,550.15
44277.08,-4.1,-5.98,0.39,0.67,8.14,549.81
44277.12,-3.92,-5.76,0.1,1.65,7.16,549.43
44277.17,-3.9,-6.07,0.15,0.08,7.21,548.97
44277.21,-3.89,-5.76,0.29,0.52,7.38,548.6
44277.25,-3.44,-5.4,0.67,0.05,8.6,548.59
44277.29,-3.32,-5.48,0.59,0.25,7.47,548.69
44277.33,-3.59,-5.45,0.13,2.79,9.25,548.81
44277.38,-3.69,-5.32,0.53,0.88,8.21,549.24
44277.42,-0.86,-3.38,0.76,0.4,8.38,549.48
44277.46,-1.21,-3.23,0.8,3.02,8.36,549.53
44277.5,-1.25,-2.92,0.97,2.83,8.35,549.45
44277.54,0.85,-1.61,1,2.74,9.37,549.01
44277.58,0.63,-1.72,1.02,2.69,9.56,548.41
44277.62,0.65,-1.6,1.09,2.6,9.96,547.7
44277.67,0.48,-1.66,1.09,2.65,9.96,547.31
44277.71,0.16,-1.9,1.25,2.89,9.99,547.15
44277.75,-1.59,-2.9,1.44,2.73,9.84,546.99
44277.79,-1.47,-2.83,1.15,0.22,9.32,547.22
44277.83,-1.48,-2.74,1.38,0.39,9.74,547.43
44277.88,-1.3,-2.67,1.2,0.44,10,547.99
44277.92,-1.34,-2.56,0.99,0.32,10,548.41
44277.96,-2.21,-2.52,0.68,0.24,9.71,548.39
44278,-2.02,-2.49,0.86,0.89,9.76,548.32
44278.04,-2.17,-2.55,0.86,1.05,9.86,548.44
44278.08,-1.9,-2.48,0.3,1.79,9.48,547.97
44278.12,-1.84,-2.64,0.65,0.53,8.82,547.43
44278.17,-1.93,-3.09,0.81,0.59,8.12,547.05
44278.21,-1.82,-2.83,0.94,0.18,6.85,546.49
44278.25,-1.67,-2.76,1.17,0.01,8.25,546.41
44278.29,-1.21,-2.44,1.18,0.34,8.24,546.41
44278.33,-1.17,-2.4,1.34,0.43,3.53,546.74
44278.38,0.37,-0.72,1.26,0.44,1.01,547.13
44278.42,6.5,1.49,1.31,0.56,0.63,547.58
44278.46,6.5,1.5,1.22,0.78,0.56,547.5
44278.5,6.85,1.34,1.19,1.08,1.12,547.5
44278.54,10.05,2.89,1.29,1.26,3.7,547.09
44278.58,9.72,2.53,1.35,1.22,5.63,546.48
44278.62,12.21,2.49,1.46,1.32,5.58,546.01
44278.67,13.88,2.72,1.12,1.72,3.69,545.58
44278.71,13.4,2.97,1.14,1.9,4.49,545.51
44278.75,9.01,2.11,1.16,2.5,3.58,545.45
44278.79,8.45,3.82,1.46,2.66,5.44,545.67
44278.83,8.95,2.63,1.25,2.26,4.78,546.04
44278.88,9.15,2.83,1.04,1.88,5.79,546.31
44278.92,8.25,2.51,0.91,1.53,7.24,546.64
44278.96,4.81,1.09,1.26,1.25,7.64,546.51
44279,5.07,0.77,1.46,1.07,6.08,546.59
44279.04,4.95,0.56,1.46,0.97,5.32,546.31
44279.08,4.74,0.28,1.38,0.9,3.22,545.88
44279.12,4.22,0.04,1.4,0.87,0.92,545.46
44279.17,3,-0.18,1.42,0.8,0.05,545.02
44279.21,2.59,-0.3,1.47,0.78,0,544.63
44279.25,2.17,-0.31,1.47,0.82,0,544.63
44279.29,2.16,-0.21,1.26,0.86,0.46,544.7
44279.33,3.12,1.18,1.33,0.89,0.61,544.88
44279.38,5.49,1.97,1.42,0.8,0,545.15
44279.42,12.12,3.53,1.32,1.13,0,545.15
44279.46,11.82,3.68,1.49,1.37,0,545.2
44279.5,11.12,4.27,1.39,1.56,0.24,545
44279.54,14,4.74,1.51,1.67,0.18,544.36
44279.58,14.2,4.62,1.71,1.56,4.88,543.92
44279.62,14.18,4.81,1.5,1.97,1.51,543.44
44279.67,14.18,5.19,1.36,2.15,3.64,543.14
44279.71,13.14,5.49,1.23,2.21,8.34,543.08
44279.75,9.31,3.91,1.95,2.82,6.22,542.88
44279.79,8.57,4.81,1.95,2.97,6.71,543.22
44279.83,8.55,3.77,1.52,0.01,7.52,543.56
44279.88,7.89,4.38,1.43,0.16,7.8,543.92
44279.92,7.18,4.84,1.09,0.24,8.64,544.55
44279.96,5.53,3.43,1.12,3.07,7.52,544.66
44280,4.45,2.56,1.18,2.99,8.48,544.57
44280.04,4.15,3.07,0.87,2.91,10,544.36
44280.08,4.25,3.07,0.96,2.68,10,544.06
44280.12,4.15,3.04,0.71,2.33,10,543.66
44280.17,3.33,2.63,0.56,2.16,8.84,543.51
44280.21,3.56,2.84,0.33,2.15,6.88,543.26
44280.25,3.33,2.76,0.18,2.01,7.6,543.43
44280.29,2.81,2.29,0.21,2.03,7.4,543.75
44280.33,3.35,2.52,0.32,1,6.2,544.02
44280.38,4.88,2.82,0.77,1.2,6,544.34
44280.42,8.48,4.54,1.31,1.12,4.25,544.51
44280.46,9.43,4.95,1.48,1.16,3.9,544.36
44280.5,10.41,5.02,1.59,1.23,5.78,544.15
44280.54,14.18,4.77,1.75,1.3,6.51,543.49
44280.58,13.86,4.39,1.8,1.24,6.61,543.01
44280.62,13.93,4.63,1.79,1.35,7.16,542.3
44280.67,14.36,4.87,1.17,1.72,5.91,541.87
44280.71,14.16,4.85,1.22,1.96,8.48,541.68
44280.75,11.24,4.79,1.91,2.95,5.68,541.75
44280.79,9.47,3.5,1.73,0.04,7.08,541.61
44280.83,9.49,3.06,1.69,0.25,7.28,542.04
44280.88,7.79,4.21,1.18,0.3,8.12,542.46
44280.92,7.2,4.59,1.1,0.07,8.16,542.96
44280.96,4.81,3.8,0.73,3.07,8.28,542.9
44281,4.17,3.71,0.56,2.91,7.96,542.99
44281.04,4.24,3.53,0.45,2.56,7.64,542.73
44281.08,4.07,3.42,0.31,2.53,7.48,542.56
44281.12,4.23,3.52,0.21,1.57,6.84,542.17
44281.17,3.51,2.95,0.19,1.88,6.08,541.95
44281.21,3.5,3.07,0.12,1.98,6.12,541.81
44281.25,3.36,2.96,0.28,1.15,6.24,542.36
44281.29,2.96,2.76,0.8,0.66,6.36,542.91
44281.33,3.48,3.25,1.14,0.5,6.64,543.55
44281.38,3.9,2.7,1.21,0.47,6.2,544.33
44281.42,7.02,4.1,1.4,0.5,6.08,544.77
44281.46,7.42,4.62,1.39,0.39,6.04,544.73
44281.5,7.44,5.21,1.45,0.16,6.04,544.73
44281.54,9.66,6.37,1.35,3.14,7.32,544.22
44281.58,9.89,6.49,0.76,2.92,7.56,543.74
44281.62,9.47,6.69,1.56,0.18,7.48,543.06
44281.67,9.44,6.52,1.78,0.42,8.24,542.7
44281.71,9.17,6.6,2.17,0.38,8.56,542.72
44281.75,5.59,3.71,2.65,0.52,7.08,542.47
44281.79,4.6,3.69,2.27,0.62,8.52,543.46
44281.83,4.34,3.65,1.97,0.42,10,544.24
44281.88,4.27,3.53,1.91,0.45,10,544.52
44281.92,4,3.29,1.79,0.58,10,545.14
44281.96,2.53,1.77,1.62,0.73,10,545.35
44282,3.01,2.15,1.34,0.81,10,545.45
44282.04,2.73,2.27,1.09,1.03,10,545.27
44282.08,2.45,1.66,0.88,1.23,9.92,545.09
44282.12,2.83,1.82,0.85,1.5,9.75,544.49
44282.17,2.35,1.43,0.82,1.66,9.11,544.17
44282.21,2.69,1.58,0.61,1.89,5.18,544.01
44282.25,1.05,0.75,0.79,2.22,9.16,544.06
44282.29,0.76,0.48,0.59,2.55,6.32,544.51
44282.33,1.24,1.03,0.44,2.93,4.4,544.52
44282.38,1.85,0.31,0.34,2.85,1.54,544.85
44282.42,8.55,2.58,0.37,2.55,0.91,545.16
44282.46,8.82,2.75,0.26,0.81,0.6,545.26
44282.5,9.16,2.58,0.84,1.01,3.08,545.21
44282.54,13.44,1.99,1.09,0.72,4.97,544.69
44282.58,14,1.99,0.38,1.64,4.95,544.2
44282.62,13.06,1.95,0.88,1.41,5.56,543.94
44282.67,13.78,1.75,0.7,1.92,5.36,543.65
44282.71,12.89,2.48,1.01,2.97,5.18,543.8
44282.75,9.43,-0.26,2.01,0.38,6.33,544.27
44282.79,9.42,1.97,1.38,0.56,6.22,544.71
44282.83,8.98,3.88,1.29,1.01,6.45,545.16
44282.88,9.21,4.4,1.06,1.86,6.92,545.6
44282.92,7.96,4.37,0.16,0.58,5.3,546.06
44282.96,4.85,3.29,0.77,1.55,4.06,545.96
44283,4.75,3.16,0.71,0.86,1.37,545.91
44283.04,4.92,3.14,0.9,0.69,1.43,545.52
44283.08,5.04,2.89,1.07,0.81,0.97,545.34
44283.12,5.05,2.86,1.02,0.78,0.1,544.61
44283.17,3.17,2.06,0.89,0.73,0,544.36
44283.21,2.92,1.9,0.87,0.7,0,543.98
44283.25,3.07,1.34,0.91,0.7,0,544.02
44283.29,3.3,1.38,1.47,0.74,0,544.11
