$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西溪河,,,,牛栏江,,,,,,,,,,,,,,,金阳河,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.45,0,0,0,0,0,0,0,0,0,92.27,92.48,101.81,99.01,116.33,131.88,111.76,144.73,67.49,213.16,140.48,53.71,92.48,141.93,102.54,84.19,107.1,131.15,118.09,156.97,105.44,174.07,137.58,158.94,177.29,131.57,194.5,134.57,163.81,169.93,205.8,161.63,191.29,201.13,161.32,144.63,150.13,227.99,221.04,223.63,214.92,263.45,263.65,381.64,319.22,224.25,190.77,282.31,366.09,348.25,311.66,293.2,280.24,229.85,330.11,283.97,485.73,377.91,301.91,364.63,460.02,438.56,301.7,342.24,281.9,242.71,374.28,461.37,296.41,292.27,410.67,511.03,384.64,377.91,482,448.2,434.72,774.89,473.7,518.08,478.89,510.61,413.88,411.39,545.24,633.37,385.68,443.64,342.03,356.86,386.3,520.77,766.18,322.54,332.08,375.21,393.77,340.69,339.96,513.62,387.96,738.5,486.77,789.51,627.98,495.58,462.92,441.25,430.57,433.58,436.28,451.62,525.23,567.43,468.42,437,424.25,549.91,491.85,519.32,541.3,524.51,592.73,982.35,871.1,548.25,428.71,465.2,896.61,964.93,743.68,621.65,627.35,502.63,636.69,606,605.89,514.55,861.04,718.38,819.16,540.26,587.75,421.45,577.17,491.33,612.63,651.2,590.13,664.99,612.63,624.04,550.32,820.4,744.82,495.48,616.88,846.74,981.31,899.61,1147.19,720.98,778,438.97,592.83,557.79,502.01,701.17,793.34,452.55,983.69,763.79,662.29,648.61,793.13,769.39,617.82,491.43,695.06,742.85,772.09,599.05,497.34,536.43,536.74,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.75,0,0,0,0,0,0,0,0,0,106.06,162.15,206.94,222.18,320.26,314.25,305.64,234.52,294.76,0,0,0,0,0,0,104.2,154.48,172.11,288.02,239.39,455.66,0,,538,70,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.45,0,0,0,0,0,0,0,0,0,23.64,67.39,24.78,91.03,116.33,71.12,103.99,129.91,17.52,194.4,124.21,24.36,0,39.09,63.87,60.76,74.75,72.47,81.59,119.96,80.76,30.79,131.15,148.67,177.29,131.57,154.89,110.21,130.53,132.5,180.71,131.05,188.9,92.79,148.16,108.45,125.04,153.65,201.86,36.91,138.41,219.07,253.49,381.64,315.6,213.37,190.77,273.09,360.69,328.35,292.16,293.2,280.24,229.85,330.11,279.83,485.73,377.91,296,352.82,460.02,438.56,282.31,342.24,276.82,239.6,367.43,452.86,296.41,279.83,410.67,498.59,372.2,377.91,469.76,436.9,429.43,768.36,394.91,511.96,469.14,504.5,399.68,411.39,538.09,627.56,382.16,438.25,342.03,356.86,376.76,513.52,766.18,303.05,322.44,375.21,393.77,331.46,339.96,513.62,385.58,725.12,468.73,776.44,604.65,495.58,454.52,426.32,430.57,433.58,426.63,432.65,511.44,567.43,461.88,437,424.25,549.91,491.85,513,524.61,520.36,582.36,969.91,860.21,539.75,412.64,465.2,886.44,949.69,734.45,609.11,608.9,502.63,626.94,599.57,599.26,514.55,835.44,718.38,805.58,534.46,568.47,413.78,565.04,491.33,590.96,644.88,580.08,664.99,594.7,616.26,550.32,820.4,744.82,487.8,606,841.97,957.98,882.4,1147.19,720.98,768.15,433.37,592.83,553.22,493.51,696.09,782.77,447.16,973.74,763.79,627.67,639.59,781.63,769.39,617.82,491.43,681.37,732.69,746.27,599.05,497.34,529.38,536.74,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.64,151.47,199.68,215.03,312.38,300.77,298.7,224.98,279,0,0,0,0,0,0,98.18,154.48,168.37,275.06,239.39,455.66,0,,536,71,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.45,0,0,0,0,0,0,0,0,0,0,34.11,0,91.03,102.85,0,94.04,67.18,0,128.66,49.45,12.13,0,0,38.57,30.58,43.65,14.2,11.51,0,53.71,10.58,93.21,89.06,0,131.57,116.53,49.66,76.83,94.97,141.52,108.76,187.14,62.1,123.58,86.26,109.59,107.1,168.27,0,114.36,206.73,229.96,246.44,303.67,213.37,190.77,265.1,351.67,312.07,283.97,293.2,268.63,229.85,320.57,265.42,471.73,360.07,291.85,341.2,444.88,420.52,257.43,321.5,267.18,239.6,362.66,452.86,294.03,267.07,397.4,482.93,356.65,363.91,453.07,428.81,429.43,759.34,394.91,504.81,452.97,495.37,399.68,396.98,525.23,621.96,363.39,429.74,326.07,356.86,376.76,508.12,759.34,303.05,314.56,367.33,393.77,323.06,336.75,500.25,374.07,708.95,444.88,766.8,604.65,485.32,450.27,421.04,430.57,430.78,422.28,425.7,511.44,553.43,454.73,429.85,413.78,549.91,484.59,513,508.85,516.21,576.86,969.91,851.09,519.94,394.6,457.01,879.5,926.98,725.12,604.03,596.67,490.29,626.94,594.8,599.26,507.71,817.81,704.18,793.34,522.22,564.01,404.55,565.04,484.9,590.96,644.88,580.08,664.99,588.68,616.26,550.32,810.76,737.15,477.23,606,841.97,954.35,868.61,1130.92,720.98,746.07,433.37,581.94,553.22,481.89,696.09,768.46,437.31,963.68,763.79,619.89,608.9,778.31,755.6,586.61,485.32,675.67,732.69,746.27,581.01,489.77,524.19,529.59,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.21,192.01,204.87,303.57,300.77,292.99,219.69,273.29,0,0,0,0,0,0,94.14,148.57,161.53,275.06,226.74,443.53,0,,534,72,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.45,0,0,0,0,0,0,0,0,0,0,0,0,58.16,0,0,11.72,0,0,78.8,0,0,0,0,25.71,22.19,18.87,0,0,0,14.93,0,0,0,0,0,29.13,0,55.36,57.54,106.79,86.99,152.3,39.29,0,43.34,87.92,17,129.91,0,85.74,187.14,189.73,225.19,303.67,213.37,190.77,258.57,340.27,299.42,274.54,286.88,263.45,202.9,317.88,265.42,471.73,336.02,283.45,305.33,444.88,420.52,237.11,314.04,255.88,236.49,362.66,405.69,290.51,260.23,392.52,458.05,332.18,351.05,439.8,428.81,417.41,749.69,367.23,501.28,439.8,485.21,381.12,390.04,525.23,616.78,360.07,421.04,326.07,349.91,370.86,508.12,746.89,303.05,314.56,353.13,374.17,319.43,318.29,500.25,374.07,700.97,429.85,750.32,590.76,478.89,443.43,421.04,430.57,430.78,411.6,423.01,500.25,553.43,454.73,429.85,398.12,537.98,484.59,496.51,491.43,516.21,576.86,962.96,836.89,519.94,381.33,457.01,876.7,914.85,719.83,593.56,596.67,483.55,621.34,582.67,595.11,502.73,809.1,704.18,772.92,509.89,564.01,398.12,560.17,475.78,585.05,628.91,562.14,644.56,562.97,594.49,544.93,798.42,724.71,477.23,599.26,832.01,942.64,853.68,1125.42,720.98,735.9,424.35,581.94,534.25,481.89,683.55,729.79,437.31,963.68,753.74,594.28,588.89,778.31,755.6,586.61,485.32,675.67,721.7,733,581.01,489.77,517.87,529.59,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.99,188.69,198.96,299.84,292.27,286.15,219.69,273.29,0,0,0,0,0,0,94.14,142.76,161.53,275.06,226.74,443.53,0,,532,73,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.17,0,0,0,0,9.85,12.55,0,0,0,0,0,0,0,0,0,0,0,0,37.74,36.7,0,57.02,40.54,29.55,0,0,59.41,0,84.19,0,64.18,168.37,176.15,216.58,303.67,200.72,182.99,240.84,331.04,264.27,256.6,277.65,254.84,198.85,311.34,258.88,449.44,322.23,283.45,305.23,444.88,413.99,231.1,309.79,255.88,236.49,354.16,391.9,290.51,247.58,386.82,445.61,322.65,336.43,420.83,412.64,409.84,736.73,367.23,491.74,418.13,474.33,381.12,379.15,514.03,616.78,357.38,421.04,320.68,349.91,361.42,498.48,746.89,290.51,314.56,346.8,374.17,319.43,318.29,493.51,361.01,685.52,410.77,750.32,574.48,475.16,430.88,409.63,421.55,426.01,409.22,412.84,500.25,547.83,443.33,424.15,398.12,535.08,478.37,496.51,459.5,510.09,563.9,962.96,830.46,507.19,381.33,457.01,862.08,891.73,697.34,593.56,586.51,477.64,603.61,574.89,583.08,502.73,801.95,697.75,754.26,504.39,547.31,398.12,546.38,475.78,580.6,620.72,556.33,644.56,562.97,582.98,542.96,782.97,719.73,471.22,599.26,832.01,935.9,846.84,1118.79,699,722.84,424.35,575.41,524.71,468.73,678.78,718.59,437.31,953.52,753.74,581.63,578.11,763.07,755.6,571.68,485.32,657.11,711.75,727.51,573.65,484.8,517.87,529.59,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.43,188.69,192.94,283.45,289.68,286.15,219.69,267.18,0,0,0,0,0,0,94.14,142.76,161.53,262.1,219.38,431.4,0,,530,74,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.17,26.33,0,32.04,0,0,0,0,37.74,0,34.42,0,46.24,157.18,151.37,168.37,294.65,200.72,182.99,240.84,325.34,253.8,249.45,273.71,244.89,198.85,300.35,247.38,449.44,316.74,283.45,305.23,444.88,413.99,214.72,298.7,234.1,231.51,346.18,377.91,290.51,240.64,378.94,433.17,315.8,336.43,407.14,406.21,409.84,726.78,348.46,491.74,411.19,474.33,366.81,370.86,503.67,602.26,348.05,404.55,320.68,341.83,354.58,498.48,739.95,278.69,311.24,335.6,367.33,314.25,315.39,488.32,348.36,674.01,398.12,730.62,567.74,466.34,423.94,404.34,408.8,426.01,392.63,406,491.64,538.61,443.33,424.15,391.38,535.08,478.37,484.49,447.89,501.8,558.41,945.33,830.46,507.19,366.4,457.01,852.85,847.05,691.95,581.32,577.8,471.42,603.61,568.78,583.08,499.62,796.35,697.75,735.39,496.51,547.31,394.6,539.23,468.42,567.12,608.8,541.2,644.56,553.64,576.97,542.96,782.97,713.41,471.22,599.26,821.13,915.99,834.29,1098.47,699,717.04,424.35,575.41,516,468.73,678.78,680.85,434.82,942.85,753.74,581.63,568.57,763.07,747.1,571.68,485.32,657.11,703.35,695.78,573.65,484.8,517.87,514.24,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.77,172.31,184.24,283.45,286.67,276.4,216.27,259.61,0,0,0,0,0,0,81.91,137.68,153.44,249.86,209.01,431.4,0,,528,75,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.56,0,0,0,39.19,133.64,139.34,131.15,282.73,200.72,182.99,228.09,308.23,229.34,249.45,265.52,239.18,188.9,293.72,240.84,429.33,302.84,277.86,305.23,444.88,410.25,208.18,298.7,234.1,229.34,346.18,377.91,286.36,236.28,362.77,420.83,315.8,325.65,392.94,396.77,397.71,724.19,348.46,475.78,405.59,460.33,366.81,364.01,492.57,597.18,348.05,398.95,313.94,329.8,347.01,488.63,731.55,278.69,305.12,335.6,367.33,310,315.39,457.94,348.36,658.46,386.2,719.11,552.71,466.34,404.45,404.34,408.8,426.01,381.95,406,491.64,533.11,423.42,418.24,391.38,523.26,478.37,477.23,433.89,501.8,551.25,945.33,812.73,497.45,366.4,449.86,818.43,829.84,678.67,572.3,573.44,471.42,581.32,563.07,583.08,499.62,777.58,686.76,725.02,486.14,544.1,385.37,539.23,461.88,567.12,608.8,541.2,627.77,533.73,558.2,524.3,759.96,696.61,463.75,584.12,821.13,903.45,821.75,1098.47,689.04,698.17,414.81,566.91,516,459.71,669.03,668.83,434.82,942.85,728.34,581.63,561.83,748.66,725.74,522.54,481.27,650.68,703.35,689.46,544,479.09,498.9,514.24,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.77,172.31,184.24,283.45,280.34,269.98,216.27,255.88,0,0,0,0,0,0,81.91,125.86,153.44,249.86,209.01,425.08,0,,526,76,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85,119.96,124.83,100.57,260.23,194.71,182.99,228.09,302.74,195.64,227.05,265.52,230.27,188.9,285.53,233.69,413.57,292.99,273.19,297.97,430.37,398.54,208.18,284.6,234.1,229.34,329.28,362.56,286.36,226.33,362.77,393.56,292.89,319.33,383.09,383.71,397.71,701.9,339.13,475.78,386.2,457.74,348.77,354.37,489.77,597.18,345.35,392.32,305.02,329.8,347.01,469.25,721.7,271.12,305.12,335.6,360.69,310,303.67,457.94,339.86,653.27,386.2,719.11,550.11,449.24,398.85,396.05,408.8,419.27,372.41,395.43,486.46,521.4,417.72,405.48,378.94,523.26,470.8,466.24,421.45,501.8,546.28,945.33,812.73,489.05,366.4,449.86,803.09,815.94,665.71,566.81,566.5,471.42,581.32,553.54,578.83,499.62,777.58,686.76,708.84,482.83,524.19,385.37,539.23,447.68,551.25,590.96,517.87,627.77,523.78,539.64,524.3,753.63,685.41,452.45,584.12,813.97,890.7,810.76,1084.47,689.04,698.17,414.81,566.91,503.98,455.15,663.64,668.83,434.82,932.48,728.34,569.4,550.22,748.66,716.1,522.54,481.27,650.68,694.64,665.4,544,479.09,498.9,514.24,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.77,161.53,177.5,273.29,273.09,269.98,216.27,252.04,0,0,0,0,0,0,62.93,125.86,147.33,249.86,209.01,425.08,0,,524,77,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,74.54,100.26,82.01,248.52,176.25,182.99,228.09,286.25,161.53,218.55,255.57,223.74,188.9,285.53,233.69,397.71,280.34,273.19,297.97,430.37,389.72,194.81,284.6,227.78,223.84,329.28,348.15,286.36,205.9,349.6,379.67,292.89,316.63,380.39,383.71,384.85,682.72,339.13,468.62,379.36,443.84,343.69,342.03,472.87,580.49,327.31,386.72,305.02,324.62,329.49,460.23,718.9,271.12,295.27,318.5,346.8,298.7,303.67,427.36,339.86,633.06,365.78,700.45,545.34,449.24,389.31,374.28,408.8,419.27,372.41,391.38,476.61,511.44,417.72,405.48,378.94,519.11,470.8,459.91,397.19,499.83,533.84,939.74,801.01,483.35,360.18,449.86,786.5,799.77,658.25,566.81,555.71,467.79,568.78,550.84,567.64,499.62,771.26,676.91,690.7,477.12,524.19,375.83,525.85,447.68,551.25,590.96,512.27,621.34,510.61,539.64,519.94,737.98,667.58,452.45,584.12,793.34,871.83,793.65,1084.47,689.04,675.46,408.91,566.91,503.98,455.15,663.64,662.5,434.82,925.84,728.34,569.4,543.48,741.92,706.77,507.09,475.26,650.68,682.2,635.03,531.45,479.09,498.9,509.06,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.64,161.53,162.88,263.13,263.96,269.98,198.02,246.55,0,0,0,0,0,0,57.85,121.72,144.32,239.39,206.32,409.32,0,,522,78,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.53,81.49,54.53,225.6,176.25,182.99,228.09,268.73,118.61,218.55,249.76,221.14,188.9,268.11,228.61,373.24,271.84,266.24,297.97,430.37,389.72,186.72,273.71,218.97,223.84,321.71,341.72,279.41,205.9,344.73,370.13,292.89,304.81,353.85,374.48,374.17,652.03,329.7,457.74,361.21,443.84,329.18,339.23,466.14,580.49,321.92,377.7,299.21,311.45,326.79,434.93,713.2,265.93,286.67,318.5,341.31,294.65,298.9,421.66,333.84,622.48,365.78,683.75,540.47,449.24,376.56,360.9,384.44,414.71,359.14,380.29,476.61,497.24,399.47,405.48,367.33,519.11,462.4,441.67,389.83,489.77,533.84,929.89,795.1,470.59,360.18,442.5,773.95,799.77,640.94,566.81,548.46,467.79,559.86,539.23,567.64,499.62,771.26,676.91,671.94,468.21,515.07,373.45,525.85,447.68,545.86,570.54,512.27,621.34,492.05,518.8,519.94,734.35,660.32,444.88,573.86,780.49,850.78,785.36,1073.69,685.31,667.79,408.91,560.07,503.98,443.12,643.11,662.5,434.82,917.24,728.34,569.4,543.48,721.39,706.77,507.09,475.26,646.64,682.2,614.71,531.45,479.09,498.9,493.71,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.51,148.57,162.88,258.36,258.47,258.47,198.02,237.21,0,0,0,0,0,0,24.36,119.33,144.32,239.39,206.32,409.32,0,,520,79,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.87,59.82,41.26,206.42,167.44,182.99,218.14,248.52,62.83,205.7,236.39,214.61,186.62,268.11,217.1,353.13,260.75,263.65,246.23,430.37,385.58,186.72,268.11,204.56,223.84,321.71,321.71,279.41,192.94,344.73,357.79,274.23,291.13,342.76,361.42,366.09,591.38,329.7,439.39,354.27,425.49,323.58,329.7,437,568.88,311.86,370.65,299.21,311.45,326.79,428.5,690.7,265.93,286.67,307.4,335.81,294.65,298.9,409.73,333.84,590.96,360.49,656.9,534.67,426.22,367.02,360.9,379.46,403.82,352.92,367.23,476.61,490.29,381.02,395.84,367.33,508.02,462.4,415.54,380.7,489.77,474.33,920.24,788.47,470.59,349.6,442.5,739.74,775.2,625.07,545.24,530.93,461.68,554.26,539.23,562.56,494.13,748.03,670.9,652.86,468.21,504.39,373.45,513.52,438.97,539.85,546.59,487.8,601.95,464.17,512.79,506.98,734.35,653.17,444.88,558.51,767.73,817.6,771.67,1066.43,683.13,655.66,397.09,554.57,503.98,443.12,643.11,649.02,434.82,906.35,708.95,569.4,528.13,715.07,697.34,501.59,475.26,636.79,660.74,603.09,528.55,460.85,482.41,493.71,482.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.51,148.57,161.43,255.36,244.99,258.47,198.02,230.79,0,0,0,0,0,0,0,119.33,144.32,239.39,193.26,400.92,0,,518,80,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.76,180.81,148.36,179.78,212.44,204.66,0,201.55,236.39,214.61,178.64,257.22,202.9,315.39,253.8,260.23,246.23,418.44,376.14,183.2,252.25,204.56,211.5,316.94,314.77,279.41,192.94,325.96,333.95,274.23,280.66,328.87,361.42,359.66,585.16,329.7,421.45,350.12,420.31,317.88,319.95,431.51,559.76,309.89,363.7,299.21,286.88,316.01,422.18,690.7,255.05,286.67,301.6,323.79,289.36,289.16,396.67,321.5,571.89,355.1,654.72,519.84,426.22,354.37,348.46,379.46,403.82,352.92,348.25,476.61,484.8,375,395.84,367.33,508.02,462.4,415.54,369.61,485.21,474.33,911.85,778.83,466.34,349.6,430.78,709.26,763.59,616.16,545.24,518.6,453.59,549.6,528.86,548.77,485.63,748.03,659.6,640.83,458.77,497.76,361.84,513.52,438.97,539.85,546.59,487.8,601.95,448.72,497.86,506.98,700.86,636.17,437.83,558.51,762.14,815.43,753.63,1006.3,683.13,647.36,397.09,554.57,483.55,443.12,635.96,637.51,425.91,899.92,696.61,566.08,528.13,708.43,686.24,501.59,471.11,636.79,660.74,588.47,520.25,460.85,482.41,493.71,460.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.51,136.85,146.6,248.1,244.99,254.11,198.02,230.79,0,0,0,0,0,0,0,98.8,131.98,233.69,193.26,400.92,0,,516,81,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.57,148.36,179.78,212.44,167.23,0,193.46,229.13,214.61,178.64,241.98,202.9,303.88,246.96,254.63,246.23,418.44,376.14,170.65,247.69,190.87,211.5,307.2,303.78,273.19,187.24,325.96,321.61,274.23,275.47,321.4,339.96,347.63,567.12,329.7,398.23,334.36,420.31,312.28,312.07,426.01,559.76,309.89,358.62,295.27,279.72,303.67,404.55,672.76,248.31,274.64,292.06,323.79,289.36,282.83,396.67,315.08,546.8,335.6,523.16,512.69,426.22,348.77,343.07,379.46,403.82,336.33,333.53,463.96,466.45,367.23,386.93,351.16,500.56,456.7,415.54,361.52,485.21,474.33,911.85,773.64,452.24,343.69,430.78,671.11,743.99,602.37,545.24,518.6,453.59,537.05,518.7,548.77,485.63,729.17,654.62,631.4,448.82,484.9,354.68,499,438.97,524.51,534.15,482.1,598.12,442.81,489.15,494.65,700.86,616.88,437.83,548.46,749.49,803.3,735.08,1006.3,683.13,644.67,397.09,554.57,483.55,416.99,629.32,637.51,425.91,899.92,685.93,566.08,518.49,700.65,672.66,501.59,471.11,636.79,649.85,572.61,520.25,460.85,482.41,479.41,449.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.08,136.85,146.6,237.21,238.15,254.11,191.29,217.83,0,0,0,0,0,0,0,98.8,131.98,222.18,193.26,384.54,0,,514,82,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.18,121.82,174.18,195.95,116.02,0,187.24,210.98,204.87,178.64,231.31,195.85,249.55,246.96,248.83,240.53,418.44,365.05,170.65,247.69,190.87,211.5,302.53,292.68,273.19,187.24,312.9,321.61,261.68,268.32,321.4,339.96,347.63,567.12,329.7,398.23,334.36,410.87,291.85,306.47,383.92,541.72,294.44,347.01,282.83,279.72,297.04,404.55,641.56,248.31,274.64,285.01,298.49,281.07,282.83,382.57,315.08,522.43,335.6,507.81,505.64,426.22,335.09,340.37,366.4,396.98,305.75,327.52,463.96,448.2,359.35,386.93,343.38,488.74,449.55,410.46,356.13,485.21,474.33,904.8,770.64,452.24,343.69,424.25,656.28,732.48,589.2,535.18,511.44,453.59,522.74,512.27,541.41,485.63,729.17,653.27,615.85,448.82,484.9,350.64,499,438.97,524.51,524.19,474.74,598.12,428.5,478.99,494.65,687.8,603.61,437.83,548.46,721.08,794.38,717.04,1006.3,683.13,629.63,388.79,529.79,483.55,416.99,601.95,637.51,425.91,886.76,685.93,566.08,518.49,700.65,647.57,494.85,471.11,636.79,649.85,562.45,520.25,460.85,482.41,479.41,441.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.61,130.32,143.59,237.21,228.61,240.43,191.29,217.83,0,0,0,0,0,0,0,98.8,131.98,222.18,186.62,384.54,0,,512,83,,,,,,,,,,,,,,,,,,,,
