$ XILUODU,segment222的宽度是根据深泓线数据确定的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西溪河,,,,牛栏江,,,,,,,,,,,,,,,金阳河,,,,,,,,,,,,美姑河,,,,,,,,,,,,,,,,,,西苏角河,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEG: I,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,,,,,,,,,,,,,,,,,,,,,,,
0.5,0,100.95,113.97,161.47,153.01,140.37,158.44,174.36,138.48,170.19,174.23,166.4,184.09,188.26,212.26,231.34,178.53,241.7,206.32,226.41,262.04,242.59,200.64,264.82,218.07,181.56,166.9,258.25,280.49,313.47,342.27,219.72,345.43,360.59,394.46,338.86,357.31,374.87,373.48,349.73,456.62,308.79,304.5,350.74,573.49,627.31,457.76,605.58,448.66,488.96,496.04,482.9,456.49,418.46,422.25,379.04,469.13,387.89,351.37,399.64,445.63,487.83,433.88,360.09,302.73,353.14,756.95,631.61,451.94,401.4,388.52,498.94,643.99,496.42,332.92,543.04,399,527.5,509.68,646.39,474.56,653.47,474.94,651.19,552.26,868.64,773.62,597.12,530.91,505.39,679.62,484.67,780.95,894.54,699.71,694.15,771.6,743.55,513.73,699.46,526.49,406.21,666.48,750.12,535.96,678.74,789.04,1118.17,1116.15,1035.41,1071.42,918.29,768.44,1232.14,802.81,895.3,1027.08,907.17,696.68,723.84,1024.55,943.81,761.11,703.88,598.13,675.32,629.21,848.42,1170.86,520.17,569.45,651.32,673.05,813.55,577.41,797.38,706.03,1188.04,869.27,1162.9,1004.08,796.11,808.49,784.49,693.9,711.08,662.06,743.68,751.13,860.17,711.46,742.04,765.28,821.63,837.43,827.32,897.7,759.22,1028.34,1481.55,1463.6,824.67,645.63,694.15,1380.97,1559.5,1158.48,1031.75,899.09,877.73,940.15,936.36,901.49,744.31,1332.71,1082.92,1351.66,982.47,888.22,706.53,834.9,780.7,971.86,1047.42,937.87,908.44,1078.37,905.15,793.59,1258.54,1153.8,750.75,926,1459.56,1499.61,1625.96,1781.24,1371.5,1086.21,662.56,860.04,866.61,783.35,973.38,1349.26,858.53,1404.85,1053.1,932.31,1051.08,1147.86,1063.21,930.55,697.06,989.04,1076.22,1255.38,1001.68,769.45,863.71,731.17,612.8,0,0,84.78,131.15,0,0,160.84,137.59,130.9,210.37,229.7,264.32,198.62,236.9,260.02,312.33,289.46,165.51,303.74,0,0,0,0,0,82.38,151.74,209.36,207.46,213.02,193.18,297.8,0,0,0,59.51,268.87,181.31,253.07,297.17,249.03,407.34,330.4,420.23,442.85,566.29,514.74,504.12,392.56,491.24,0,0,0,0,171.58,239.81,221.49,333.43,326.23,510.32,415.3,697.56,0,,585,39,,,,,,,,,,,,,,,,,,,,
0.5,0,90.59,113.97,151.62,153.01,140.37,158.44,174.36,138.48,168.55,174.23,166.4,184.09,188.26,202.03,231.34,168.42,231.47,206.32,226.41,252.32,242.59,200.64,264.82,218.07,172.08,166.9,258.25,273.04,313.47,331.91,199.5,345.43,360.59,394.46,338.86,357.31,374.87,373.48,349.73,456.62,308.79,304.5,350.74,573.49,616.83,454.85,605.58,448.66,484.54,491.24,482.9,456.49,418.46,418.84,376.89,469.13,387.89,346.44,393.32,445.63,487.83,431.6,360.09,295.53,353.14,756.95,631.61,451.94,401.4,388.52,498.94,640.45,496.42,332.92,543.04,399,527.5,504.88,646.39,474.56,653.47,464.58,641.84,549.1,858.78,773.62,597.12,530.91,489.09,679.62,484.67,780.95,891.76,699.71,694.15,771.6,733.19,513.73,699.46,526.49,402.16,666.48,750.12,535.96,678.74,789.04,1118.17,1116.15,1035.41,1068.01,899.72,768.44,1232.14,802.81,892.77,1021.52,907.17,696.68,723.84,1008.38,935.98,761.11,703.88,598.13,667.49,629.21,848.42,1170.86,520.17,563.38,645.13,673.05,813.55,577.41,797.38,706.03,1180.97,869.27,1162.9,1004.08,796.11,799.27,784.49,693.9,711.08,662.06,743.68,751.13,860.17,705.77,742.04,765.28,808.37,829.72,821.76,897.7,759.22,1028.34,1481.55,1463.6,824.67,645.63,694.15,1380.97,1550.15,1150.77,1031.75,899.09,877.73,940.15,936.36,901.49,744.31,1327.02,1082.92,1346.1,982.47,873.69,706.53,834.9,773.75,971.86,1047.42,937.87,908.44,1071.04,905.15,793.59,1254.25,1153.8,750.75,901.23,1459.56,1499.61,1617.62,1769.62,1371.5,1086.21,662.56,860.04,856.89,783.35,973.38,1342.69,851.2,1397.15,1049.19,932.31,1051.08,1147.86,1063.21,930.55,697.06,989.04,1076.22,1255.38,1001.68,769.45,863.71,731.17,612.8,0,0,84.78,131.15,0,0,160.84,134.81,130.9,210.37,229.7,264.32,198.62,233.11,260.02,312.33,289.46,165.51,303.74,0,0,0,0,0,82.38,151.74,209.36,207.46,213.02,193.18,297.8,0,0,0,56.35,268.87,181.31,253.07,297.17,249.03,407.34,330.4,420.23,442.85,566.29,514.74,504.12,392.56,491.24,0,0,0,0,166.65,239.81,221.49,333.43,326.23,510.32,408.99,697.56,0,,584.5,40,,,,,,,,,,,,,,,,,,,,
0.5,0,80.86,113.97,151.62,153.01,140.37,158.44,169.31,138.48,168.55,174.23,166.4,184.09,188.26,202.03,231.34,154.27,231.47,206.32,226.41,252.32,242.59,200.64,264.82,218.07,172.08,166.9,258.25,273.04,313.47,331.91,199.5,341.26,360.59,394.46,338.86,357.31,354.4,373.48,349.73,446.01,308.79,304.5,350.74,573.49,616.83,454.85,598.25,448.66,484.54,491.24,482.9,456.49,418.46,418.84,376.89,469.13,387.76,346.44,393.32,445.63,480.12,431.6,360.09,295.53,347.2,756.95,631.61,451.94,401.4,388.52,498.94,633.5,496.42,330.65,543.04,399,527.5,504.88,644.12,474.56,653.47,464.58,641.84,549.1,849.68,759.35,581.7,530.91,489.09,679.62,484.67,780.95,891.76,688.21,694.15,771.6,733.19,513.73,693.77,526.49,402.16,657.51,750.12,535.96,678.74,789.04,1118.17,1116.15,1021.26,1061.82,899.72,768.44,1232.14,802.81,892.77,1021.52,901.61,696.68,723.84,1008.38,935.98,761.11,703.88,598.13,667.49,629.21,844.38,1170.86,520.17,563.38,645.13,673.05,813.55,577.41,797.38,693.14,1180.97,869.27,1162.9,998.02,788.15,799.27,784.49,693.9,711.08,662.06,743.68,751.13,860.17,705.77,742.04,765.28,808.37,829.72,821.76,886.7,754.17,1024.04,1477.75,1463.6,816.33,640.71,694.15,1380.97,1550.15,1150.77,1031.75,892.01,877.73,940.15,936.36,893.65,744.31,1327.02,1074.2,1338.39,976.79,873.69,706.53,827.07,773.75,957.84,1047.42,937.87,908.06,1059.67,905.15,793.59,1254.25,1153.8,744.82,901.23,1459.56,1499.61,1596.02,1769.62,1371.5,1086.21,657.89,860.04,856.89,770.34,973.38,1342.69,846.15,1397.15,1049.19,928.78,1051.08,1147.86,1057.02,930.55,692.38,989.04,1076.22,1239.97,1001.68,762.88,863.71,731.17,612.8,0,0,84.78,131.15,0,0,160.84,134.81,130.9,210.37,229.7,257.24,198.62,233.11,260.02,312.33,289.46,165.51,301.46,0,0,0,0,0,82.38,151.74,197.99,207.46,213.02,191.54,291.86,0,0,0,56.35,268.87,181.31,253.07,297.17,249.03,407.34,330.4,420.23,442.85,566.29,507.79,504.12,392.56,491.24,0,0,0,0,166.65,233.24,221.49,333.43,326.23,510.32,408.99,697.56,0,,584,41,,,,,,,,,,,,,,,,,,,,
0.5,0,70.75,113.97,151.62,152.37,140.37,158.44,169.31,138.48,168.55,169.18,166.4,184.09,188.26,202.03,231.34,154.27,231.47,206.32,226.41,252.32,242.59,200.64,264.82,218.07,172.08,159.32,256.86,273.04,313.47,322.06,199.5,329.89,360.59,384.35,337.47,357.31,354.4,362.74,340.51,446.01,308.79,304.5,350.74,573.49,616.83,447.77,598.25,434.38,473.93,482.27,474.43,456.49,404.31,418.84,376.89,460.79,387.76,346.44,393.32,445.63,480.12,431.6,360.09,295.53,347.2,756.95,631.61,451.94,401.4,377.4,498.94,633.5,496.42,324.46,534.45,396.6,524.09,504.88,644.12,468.75,652.46,464.58,641.84,549.1,849.68,759.35,581.7,530.91,489.09,679.62,484.67,772.11,891.76,682.4,694.15,771.6,733.19,506.4,693.77,517.9,402.16,657.51,750.12,535.96,669.89,789.04,1110.72,1116.15,1021.26,1052.6,899.72,758.84,1232.14,802.81,892.77,1013.43,890.49,684.42,723.84,1000.67,935.98,761.11,696.68,598.13,660.54,629.21,844.38,1161.13,520.17,563.38,637.29,673.05,805.08,577.41,797.38,693.14,1180.97,862.7,1162.9,998.02,782.72,790.17,774.51,693.9,701.98,662.06,743.68,751.13,855.24,705.77,742.04,765.28,808.37,824.54,816.33,886.7,754.17,1024.04,1472.32,1463.6,816.33,640.71,694.15,1368.09,1542.7,1150.77,1031.75,892.01,864.59,931.68,928.9,893.65,744.31,1327.02,1074.2,1338.39,976.79,873.69,699.33,827.07,773.75,957.84,1047.42,937.87,908.06,1059.67,896.05,787.02,1254.25,1145.59,744.82,901.23,1445.79,1499.61,1596.02,1762.67,1371.5,1086.21,657.89,860.04,856.89,770.34,973.38,1334.48,846.15,1397.15,1049.19,928.78,1051.08,1142.05,1057.02,930.55,692.38,984.88,1076.22,1239.97,958.97,762.88,863.71,731.17,612.8,0,0,80.99,131.15,0,0,160.84,134.81,130.9,210.37,229.7,257.24,191.92,233.11,260.02,312.33,289.46,165.51,301.46,0,0,0,0,0,82.38,151.74,197.99,197.61,213.02,191.54,291.86,0,0,0,51.3,268.87,181.31,253.07,291.74,245.62,407.34,330.4,420.23,442.85,566.29,507.79,500.33,392.56,491.24,0,0,0,0,166.65,233.24,218.33,333.43,326.23,510.32,408.99,697.56,0,,583.5,42,,,,,,,,,,,,,,,,,,,,
0.5,0,60.27,113.97,151.62,147.83,129.63,158.44,169.31,138.48,168.55,157.3,166.4,184.09,169.05,199.63,221.23,154.27,231.47,206.32,226.41,252.32,240.94,200.64,264.82,218.07,172.08,159.32,256.86,273.04,289.59,322.06,199.5,323.07,360.59,384.35,337.47,357.31,354.4,362.74,340.51,446.01,308.79,300.07,338.61,573.49,616.83,447.77,598.25,424.53,473.93,482.27,474.43,456.49,404.31,418.84,369.19,460.79,387.76,346.44,393.32,445.63,480.12,424.15,355.16,295.53,347.2,756.95,619.86,451.94,401.4,373.36,498.94,615.06,496.42,324.46,534.45,396.6,524.09,498.57,644.12,468.75,652.46,464.58,634.89,548.98,849.68,759.35,581.7,530.91,489.09,672.04,484.67,772.11,891.76,682.4,694.15,763.52,733.19,506.4,693.77,517.9,402.16,654.48,750.12,531.92,669.89,789.04,1110.72,1104.4,1016.97,1052.6,899.72,758.84,1229.99,802.81,892.77,1013.43,890.49,684.42,718.03,993.85,929.03,753.28,696.68,598.13,660.54,629.21,844.38,1161.13,514.86,557.57,637.29,673.05,805.08,564.14,789.8,693.14,1179.7,862.7,1162.9,998.02,782.72,790.17,774.51,693.9,701.98,662.06,743.68,751.13,855.24,705.77,742.04,757.58,806.09,824.54,811.15,886.7,754.17,1024.04,1465.75,1455.77,816.33,640.71,694.15,1368.09,1542.7,1143.19,1031.75,883.92,864.59,931.68,928.9,893.65,744.31,1317.8,1063.84,1338.39,976.79,873.69,699.33,827.07,773.75,950.76,1047.42,922.71,900.85,1059.67,896.05,787.02,1250.2,1145.59,744.82,901.23,1247.68,1499.61,1596.02,1762.67,1361.52,1086.21,657.89,860.04,856.89,770.34,973.38,1334.48,838.44,1397.15,1049.19,928.78,1035.41,1142.05,1057.02,930.55,692.38,984.88,1068.77,1239.97,958.97,762.88,858.02,731.17,612.8,0,0,80.99,131.15,0,0,152.63,134.81,129.76,210.37,229.7,257.24,184.34,233.11,260.02,303.23,289.46,160.08,293.38,0,0,0,0,0,74.8,151.74,197.99,197.61,213.02,191.54,284.91,0,0,0,51.3,268.87,181.31,253.07,291.74,245.62,392.69,330.4,413.03,432.99,566.29,507.79,500.33,392.56,486.56,0,0,0,0,154.52,233.24,218.33,333.43,326.23,507.16,400.27,697.56,0,,583,43,,,,,,,,,,,,,,,,,,,,
0.5,0,60.27,113.97,151.62,147.83,129.63,158.44,169.31,138.48,168.55,157.3,157.05,162.23,169.05,187.12,221.23,154.27,231.47,203.8,226.41,247.01,240.94,200.64,264.82,218.07,172.08,159.32,252.69,273.04,289.59,322.06,199.5,323.07,360.59,384.35,337.47,349.1,354.4,362.74,340.51,435.64,308.79,300.07,338.61,573.49,616.83,447.77,598.25,424.53,473.93,477.21,474.43,456.49,400.52,413.03,369.19,455.23,381.06,341.14,370.95,445.63,480.12,424.15,355.16,281.75,347.2,756.95,619.86,451.94,401.4,373.36,494.52,615.06,496.42,324.46,534.45,396.6,514.11,498.57,637.93,468.75,652.46,464.58,634.89,548.98,842.61,759.35,581.7,520.04,479.49,651.95,484.67,772.11,876.6,682.4,694.15,763.52,719.42,506.4,690.99,517.9,402.16,654.48,740.14,531.92,669.89,789.04,1100.61,1104.4,1010.65,1041.86,884.81,758.84,1221.4,802.81,881.9,1013.43,884.43,684.42,718.03,993.85,929.03,746.46,696.68,598.13,660.54,629.21,838.94,1161.13,514.86,557.57,637.29,663.83,795.61,564.14,789.8,693.14,1179.7,862.7,1162.9,993.09,782.72,790.17,774.51,693.9,701.98,653.97,736.98,751.13,852.08,705.77,742.04,757.58,806.09,818.98,799.14,886.7,750.25,1016.71,1465.75,1447.81,814.18,640.71,690.49,1368.09,1536.63,1139.65,1023.03,883.92,864.59,931.68,921.83,888.85,744.31,1317.8,1056.89,1338.39,976.79,873.69,687.08,827.07,773.75,950.76,1047.42,922.71,900.85,1059.67,896.05,787.02,1250.2,1145.59,744.82,901.23,1247.68,1492.79,1580.73,1762.67,1356.08,1086.21,657.89,853.1,849.18,770.34,967.57,1321.08,833.01,1397.15,1049.19,928.78,1028.97,1142.05,1057.02,930.55,692.38,984.88,1068.77,1239.97,955.44,762.88,858.02,731.17,612.8,0,0,80.99,131.15,0,0,152.63,134.81,129.76,210.37,223.76,257.24,184.34,233.11,260.02,295.27,287.06,160.08,293.38,0,0,0,0,0,74.8,151.74,197.99,197.61,213.02,185.98,284.91,0,0,0,47.63,268.87,181.31,253.07,291.74,245.62,392.69,330.4,405.07,432.99,566.29,507.79,500.33,392.56,480.12,0,0,0,0,154.52,233.24,218.33,333.43,317.89,499.96,400.27,697.56,0,,582.5,44,,,,,,,,,,,,,,,,,,,,
0.5,0,39.93,103.86,141.76,147.83,129.63,156.92,169.31,138.48,168.55,157.3,157.05,162.23,169.05,187.12,218.2,154.27,222.75,203.8,226.41,241.2,240.94,200.64,264.82,218.07,172.08,152.12,252.69,273.04,289.59,322.06,199.5,323.07,360.59,384.35,328,349.1,354.4,358.7,340.51,425.66,308.79,300.07,338.61,557.7,616.83,447.77,598.25,424.53,473.93,459.65,474.43,446.38,400.52,405.19,360.72,455.23,381.06,341.14,370.95,434.25,480.12,424.15,355.16,281.75,347.2,756.95,619.86,451.94,394.58,373.36,491.49,611.52,488.08,324.46,534.45,383.97,514.11,498.57,637.93,468.75,649.93,457,634.89,548.98,842.61,759.35,581.7,520.04,469.51,651.95,484.67,772.11,876.6,682.4,694.15,763.52,719.42,506.4,690.99,508.67,402.16,654.48,740.14,531.92,663.45,783.23,1100.61,1062.96,995.61,1033.77,884.81,758.84,1214.45,802.81,881.9,1013.43,882.79,684.42,718.03,986.26,929.03,746.46,696.68,598.13,652.71,629.21,835.03,1161.13,514.86,557.57,637.29,663.83,795.61,564.14,785.12,689.85,1179.7,854.48,1162.9,993.09,782.72,790.17,767.56,688.97,701.98,653.97,736.98,751.13,852.08,705.77,729.4,746.21,806.09,818.98,799.14,880.26,747.09,1016.71,1465.75,1441.87,814.18,640.71,690.49,1368.09,1536.63,1139.65,1015.58,883.92,864.59,931.68,921.83,888.85,737.61,1317.8,1051.84,1330.94,972.11,873.69,687.08,827.07,773.75,950.76,1037.69,918.42,900.85,1059.67,896.05,779.43,1250.2,1132.57,744.82,901.23,1239.97,1486.22,1580.73,1762.67,1356.08,1086.21,643.49,853.1,849.18,770.34,967.57,1321.08,833.01,1397.15,1049.19,925.87,1028.97,1136.49,1057.02,930.55,692.38,984.88,1068.77,1239.97,948.36,762.88,858.02,731.17,612.8,0,0,80.99,131.15,0,0,152.63,134.81,129.76,200.13,217.7,257.24,184.34,233.11,251.81,295.27,287.06,160.08,293.38,0,0,0,0,0,74.8,151.74,197.99,197.61,200.89,185.98,284.91,0,0,0,47.63,261.41,181.31,247.01,283.27,245.62,392.69,330.4,405.07,432.99,566.29,507.79,500.33,392.56,480.12,0,0,0,0,154.52,233.24,211.5,333.43,317.89,499.96,400.27,697.56,0,,582,45,,,,,,,,,,,,,,,,,,,,
0.5,0,39.93,103.86,131.53,147.83,129.63,156.92,169.31,135.06,168.55,157.3,157.05,162.23,169.05,187.12,218.2,154.27,222.75,203.8,226.41,241.2,240.94,200.64,264.82,218.07,172.08,152.12,250.29,269.62,289.59,322.06,199.5,323.07,360.59,384.35,328,340.63,354.4,358.7,340.51,425.66,298.31,296.92,338.61,557.7,611.14,447.77,598.25,424.53,473.93,454.47,474.43,446.38,400.52,405.19,360.72,455.23,381.06,341.14,370.95,434.25,480.12,424.15,355.16,281.75,338.36,756.95,605.45,439.94,394.58,369.06,491.49,611.52,488.08,324.46,534.45,383.97,514.11,498.57,637.93,468.75,637.17,457,634.89,548.98,842.61,750.88,581.7,520.04,461.8,651.95,484.67,760.99,876.6,678.48,694.15,763.52,719.42,506.4,690.99,508.67,402.16,654.48,740.14,526.61,663.45,783.23,1094.04,1062.96,985.63,1033.77,884.81,758.84,1207.12,798.01,881.9,1004.59,879.38,684.42,711.59,978.43,929.03,746.46,696.68,591.3,652.71,629.21,835.03,1155.7,514.86,557.57,637.29,663.83,795.61,557.57,785.12,689.85,1179.7,854.48,1162.9,984.75,782.72,790.17,767.56,688.97,701.98,653.97,722.58,751.13,852.08,700.59,716.01,746.21,806.09,818.98,799.14,880.26,737.99,1016.71,1465.75,1361.77,814.18,637.55,690.49,1360.13,1528.29,1139.65,1015.58,878.74,864.59,931.68,921.83,888.85,737.61,1317.8,1051.84,1325.25,972.11,873.69,687.08,827.07,773.75,950.76,1037.69,918.42,900.85,1054.75,896.05,779.43,1238.45,1132.57,744.82,901.23,1239.97,1486.22,1580.73,1757.11,1348.75,1084.56,643.49,848.93,849.18,770.34,967.57,1321.08,833.01,1393.86,1049.19,925.87,1028.97,1136.49,1051.59,930.55,692.38,984.88,1068.77,1239.97,948.36,754.17,858.02,731.17,612.8,0,0,73.66,131.15,0,0,152.63,134.81,129.76,200.13,217.7,257.24,176.76,233.11,251.81,295.27,275.44,160.08,293.38,0,0,0,0,0,74.8,151.74,197.99,197.61,200.89,185.98,284.91,0,0,0,37.53,250.42,181.31,247.01,283.27,245.62,392.69,325.34,405.07,424.65,544.81,499.7,494.77,392.56,471.91,0,0,0,0,154.52,233.24,211.5,326.35,317.89,499.96,400.27,689.35,0,,581.5,46,,,,,,,,,,,,,,,,,,,,
0.5,0,39.93,93.62,131.53,139.23,129.63,150.23,159.07,135.06,168.55,157.3,154.27,162.23,169.05,181.31,218.2,154.27,222.75,203.8,226.41,241.2,228.94,186.24,264.82,218.07,172.08,152.12,250.29,240.56,289.59,322.06,199.5,323.07,360.59,374.37,324.08,340.63,354.4,354.15,332.55,395.21,298.31,296.92,338.61,557.7,611.14,447.77,598.25,418.08,467.61,454.47,468.87,441.33,393.07,405.19,354.28,455.23,381.06,341.14,370.95,434.25,472.79,424.15,351.75,281.75,338.36,756.95,605.45,430.84,394.58,369.06,491.49,611.52,488.08,324.46,534.45,383.97,514.11,498.44,637.93,468.75,637.17,457,624.03,548.98,832.12,750.88,574.37,520.04,453.46,648.54,484.67,760.99,876.6,675.2,694.15,763.52,714.75,506.4,690.99,508.67,402.16,654.48,740.14,526.61,655.36,783.23,1094.04,1062.96,985.63,1029.22,869.14,744.69,1207.12,798.01,874.45,1004.59,879.38,684.42,711.59,978.43,929.03,746.46,696.68,586.76,652.71,613.04,835.03,1155.7,514.86,551.76,630.85,663.83,795.61,557.57,785.12,689.85,1179.7,854.48,1162.9,984.75,782.72,783.23,767.56,688.97,701.98,653.97,722.58,742.67,852.08,700.59,716.01,746.21,806.09,812.92,794.22,880.26,729.91,1016.71,1458.04,1360.13,814.18,637.55,690.49,1360.13,1521.34,1139.65,1015.58,878.74,864.59,924.86,921.83,881.14,734.83,1311.99,1043.12,1325.25,972.11,865.35,687.08,827.07,762.38,950.76,1037.69,918.42,900.85,1054.75,896.05,779.43,1238.45,1132.57,744.82,901.23,1239.97,1486.22,1573.9,1745.23,1338.27,1084.56,643.49,848.93,843.49,770.34,967.57,1283.81,819.11,1393.86,1049.19,925.87,1028.97,1136.49,1051.59,930.55,692.38,984.88,1068.77,1231.63,948.36,754.17,853.22,731.17,612.8,0,0,73.66,131.15,0,0,152.63,134.81,129.76,200.13,217.7,247.01,176.76,233.11,251.81,295.27,275.44,160.08,293.38,0,0,0,0,0,66.08,144.04,197.99,195.59,200.89,185.98,284.91,0,0,0,37.53,250.42,169.68,241.58,283.27,241.32,392.69,325.34,405.07,424.65,544.81,499.7,494.77,392.56,471.91,0,0,0,0,154.52,233.24,211.5,326.35,317.89,499.96,400.27,681.52,0,,581,47,,,,,,,,,,,,,,,,,,,,
0.5,0,39.93,93.62,131.53,129.88,113.59,150.23,159.07,135.06,168.55,157.3,154.27,152.37,169.05,181.31,218.2,153.13,222.75,203.8,216.43,241.2,228.94,186.24,264.82,218.07,172.08,144.29,242.46,240.56,289.59,312.96,194.57,315.87,360.59,374.37,324.08,340.63,344.04,354.15,322.94,386.87,298.31,296.92,331.91,557.7,606.97,447.77,585.62,418.08,456.49,440.7,468.87,441.33,393.07,405.19,354.28,455.23,376.64,334.82,355.67,431.35,472.79,414.67,351.75,278.85,338.36,756.95,605.45,430.84,394.58,369.06,491.49,603.43,488.08,324.46,534.45,383.97,499.45,498.44,637.93,466.22,637.17,450.43,624.03,548.98,832.12,750.88,574.37,520.04,443.35,648.54,484.67,760.99,876.6,672.67,694.15,759.47,714.75,499.7,681.14,508.67,402.16,646.52,740.14,523.71,655.36,777.54,1094.04,1062.96,977.17,1029.22,863.83,744.69,1207.12,798.01,874.45,993.09,874.07,677.47,711.59,969.33,923.72,739.64,696.68,586.76,652.71,613.04,827.32,1155.7,514.86,551.76,624.79,653.85,790.81,557.57,785.12,689.85,1168.08,854.48,1154.94,984.75,773.62,783.23,760.74,688.97,701.98,652.71,722.58,741.66,844.12,697.69,716.01,746.21,806.09,812.92,794.22,870.66,720.18,1016.71,1458.04,1360.13,814.18,637.55,685.81,1360.13,1510.61,1126.51,1011.53,878.74,852.84,924.86,914.37,881.14,734.83,1299.98,1043.12,1325.25,972.11,865.35,682.4,827.07,762.38,937.24,1037.69,918.42,900.85,1054.75,885.69,779.43,1227.34,1127.39,740.27,884.68,1233.91,1486.22,1573.9,1745.23,1338.27,1080.14,643.49,848.93,843.49,757.32,967.57,1283.81,819.11,1393.86,1049.19,925.87,1028.97,1136.49,1035.41,925.37,692.38,974.01,1059.67,1231.63,948.36,754.17,853.22,731.17,612.8,0,0,73.66,131.15,0,0,152.63,134.81,129.76,190.78,217.7,247.01,170.19,221.99,251.81,295.27,275.44,160.08,293.38,0,0,0,0,0,66.08,144.04,197.99,195.59,200.89,185.98,284.91,0,0,0,37.53,243.72,169.68,241.58,283.27,241.32,392.69,325.34,405.07,424.65,544.81,499.7,494.77,382.33,471.91,0,0,0,0,150.86,233.24,211.5,326.35,317.89,499.96,400.27,681.52,0,,580.5,48,,,,,,,,,,,,,,,,,,,,
0.5,0,39.93,93.62,131.53,129.88,113.59,150.23,159.07,134.69,168.55,147.32,154.27,152.37,161.35,171.33,213.65,145.55,222.75,198.36,216.43,236.14,228.94,186.24,264.82,218.07,172.08,144.29,242.46,240.56,289.59,312.96,194.57,315.87,360.59,374.37,324.08,340.63,334.06,354.15,322.94,375.38,291.23,296.92,331.91,557.7,606.97,447.77,585.62,418.08,456.49,430.21,468.87,431.22,393.07,402.04,348.47,447.02,376.64,334.82,355.67,426.67,463.95,414.67,351.75,278.85,338.36,747.47,605.45,430.84,394.58,369.06,483.66,603.43,488.08,316.37,534.45,383.97,499.45,498.44,637.93,466.22,637.17,450.43,624.03,548.98,832.12,726.12,574.37,511.96,431.48,648.54,484.67,760.99,870.66,664.71,694.15,759.47,714.75,496.42,681.14,505.89,402.16,646.52,740.14,523.71,655.36,777.54,1047.42,1062.96,968.83,1029.22,853.47,744.69,1203.96,798.01,868.64,993.09,866.36,677.47,704.26,969.33,917.66,739.64,693.39,586.76,650.69,613.04,827.32,1146.47,508.04,551.76,624.79,653.85,787.9,557.57,785.12,668.5,1161.76,851.33,1154.94,979.06,773.62,783.23,760.74,683.66,694.4,652.71,710.83,741.66,837.55,697.69,716.01,746.21,806.09,812.92,794.22,868.38,713.48,1010.02,1458.04,1360.13,806.6,637.55,685.81,1360.13,1510.61,1126.51,1004.33,878.74,852.84,924.86,914.37,881.14,734.83,1296.32,1043.12,1321.21,972.11,865.35,682.4,821.38,762.38,937.24,1037.69,918.42,900.85,1044.64,885.69,773.75,1227.34,1127.39,740.27,884.68,1233.91,1486.22,1573.9,1745.23,1338.27,1080.14,643.49,848.93,843.49,757.32,967.57,1283.81,814.31,1393.86,1043.37,922.71,1021.14,1136.49,1035.41,925.37,692.38,974.01,1059.67,1231.63,936.11,754.17,844.12,729.02,612.8,0,0,57.74,131.15,0,0,152.63,132.79,129.76,190.78,217.7,238.29,170.19,221.99,251.81,295.27,275.44,160.08,293.38,0,0,0,0,0,66.08,144.04,189.27,195.59,200.89,183.46,284.91,0,0,0,34.37,243.72,165.64,241.58,283.27,241.32,392.69,325.34,405.07,424.65,544.81,499.7,494.77,382.33,471.91,0,0,0,0,150.86,233.24,211.5,326.35,317.89,499.96,391.8,681.52,0,,580,49,,,,,,,,,,,,,,,,,,,,
