$ met, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
44504.83,11.19,9.69,1.58,0.68,7.67,618.87
44504.88,10.92,9.53,0.98,0.72,10,619.09
44504.92,11.03,9.79,1.06,0.75,10,619.45
44504.96,9.12,8.98,0.66,0.68,10,619.64
44505,9.41,9.18,0.75,0.53,10,619.72
44505.04,9.3,9.18,0.7,0.25,10,619.47
44505.08,9.44,9.12,0.77,2.74,10,619.36
44505.12,9.7,9.37,0.55,2.52,10,619.17
44505.17,9.14,9.05,0.59,2.59,10,619.1
44505.21,9.48,9.33,0.49,2.58,10,618.74
44505.25,8.71,8.5,0.91,1.55,10,618.92
44505.29,8.55,8.25,0.69,1.36,10,618.74
44505.33,8.97,8.57,0.3,1.7,7.75,618.96
44505.38,7.77,7.64,0.28,3.01,10,619.73
44505.42,12.48,9.77,0.62,2.46,10,619.71
44505.46,12.95,8.95,0.51,2.36,8.68,619.58
44505.5,14.04,9.42,0.63,2.22,8.06,619.2
44505.54,18.03,10.1,1.06,2.27,1.78,618.24
44505.58,18.75,10.29,1.28,2.57,0.03,617.07
44505.62,19.57,9.95,1.38,2.79,0.16,616.45
44505.67,19.33,9.97,1.73,0,0.03,616.28
44505.71,18.16,10.24,1.71,0.21,0.07,616.38
44505.75,13.61,9.95,1.93,0.34,0.12,616.41
44505.79,12.7,9.76,2.02,0.52,0.44,617.24
44505.83,12.96,10.4,2.02,0.64,1.67,618.11
44505.88,13.16,10.71,1.62,0.63,8.21,618.61
44505.92,12.67,11.05,1.28,0.53,10,619.13
44505.96,10.24,10.14,1.31,0.46,10,619.43
44506,10.44,10.31,1.09,0.33,10,619.61
44506.04,10.31,10.2,0.9,0.36,10,619.32
44506.08,10.3,10.14,0.61,3.01,10,618.84
44506.12,10.32,10.2,0.73,2.6,10,618.78
44506.17,9.82,9.77,0.73,2.57,10,618.45
44506.21,9.95,9.87,0.7,2.56,10,618.51
44506.25,9.49,9.04,1.07,1.56,10,618.15
44506.29,9.64,9.45,0.65,2,10,618.41
44506.33,9.65,9.47,0.76,0.28,10,618.85
44506.38,8.73,8.53,1.06,0.39,10,619.39
44506.42,12.44,10.19,1.1,0.46,10,619.99
44506.46,11.97,10.11,1.31,0.46,10,620.08
44506.5,11.8,9.43,1.36,0.44,10,619.84
44506.54,13.96,10.41,1.53,0.49,10,619.33
44506.58,13.99,10.43,1.64,0.5,9.38,618.74
44506.62,13.71,10.84,1.88,0.46,6.35,618.58
44506.67,13.09,11.47,1.76,0.56,10,618.83
44506.71,13,12.06,1.67,0.73,9.92,619.39
44506.75,10.68,9.79,1.02,0.67,8.75,619.14
44506.79,11.55,11.19,1.1,0.54,9.36,619.69
44506.83,12.23,11.76,1.36,0.57,10,620.46
44506.88,12.69,12.05,1.4,0.87,10,621.14
44506.92,10.98,10.51,2.21,0.96,10,621.86
44506.96,6.7,6.06,2.83,1.03,10,622.93
44507,5.21,4.36,2.7,1.01,10,623.79
44507.04,3.88,2.55,2.44,0.99,10,624.55
44507.08,3.89,2.74,2.31,1.02,10,625.23
44507.12,4.1,2.69,2.14,1.01,10,626.26
44507.17,2.02,0.84,1.91,1.03,9.92,626.6
44507.21,1.35,0.22,1.72,1.02,10,626.97
44507.25,2.41,1.61,1.58,0.9,9.53,625.89
44507.29,2.56,1.54,1.88,1.06,9.75,626.77
44507.33,2.49,1.36,1.95,1.25,9.84,628.09
44507.38,2.09,0.25,1.99,1.21,9.51,629.02
44507.42,2.93,-1.23,2.09,1.13,9.57,629.75
44507.46,2.79,-2.3,1.87,1.03,9.92,630.21
44507.5,2.67,-3.7,1.7,0.96,9.84,630.49
44507.54,3.42,-4.86,1.55,0.95,9.74,630.23
44507.58,3.72,-5.44,1.33,0.93,9.28,629.49
44507.62,4.12,-5.97,1.14,0.83,9.61,629.29
44507.67,3.69,-7.69,0.97,0.73,9.53,629.02
44507.71,3.87,-8.89,0.9,0.61,8.65,629.05
44507.75,2.29,-8.28,1.2,0.15,7.96,628.93
44507.79,2.86,-6.41,1.14,0.29,8.17,628.8
44507.83,2.82,-4.83,0.78,0.21,7.98,629.75
44507.88,3.37,-7.99,0.97,0.23,8.5,629.65
44507.92,3.11,-2.39,1.11,0.44,8.09,630.01
44507.96,2.65,-2.87,0.75,0.34,7.3,630.26
44508,2.99,-8.05,0.49,0.33,7.77,630.26
44508.04,2.66,-5.4,0.29,0.62,7.94,629.85
44508.08,2.88,-6.54,0.03,2.2,8.87,629.41
44508.12,2.99,-5.22,0.25,0.62,8.88,628.99
44508.17,3.21,-5.87,0.31,1.15,8.72,628.28
44508.21,3.09,-3.85,0.47,1.61,7.56,627.82
44508.25,3.18,-2.16,0.82,1.43,7.02,627.67
44508.29,3.37,-4.82,0.69,2.11,5.9,627.14
44508.33,3.27,-2.09,0.59,2.06,6.34,627.59
44508.38,3.18,-5.59,0.46,2.29,4.1,627.64
44508.42,6.28,-4.42,0.47,2.81,4.77,627.52
44508.46,6.87,-3.9,0.73,2.76,4.6,627.2
44508.5,6.72,-3.77,0.93,2.87,4.88,626.38
44508.54,9.79,-2.56,1.28,3.06,2.87,625.52
44508.58,9.77,-2.23,1.51,0.07,3.27,624.48
44508.62,9.67,-1.9,1.88,0.16,3.73,624.17
44508.67,9.82,-0.99,2.05,0.21,6.34,623.92
44508.71,8.87,-1.47,2.17,0.4,7.08,624.11
44508.75,4.62,-2.24,1.59,0.47,3.92,624.06
44508.79,4.82,-1.78,1.18,0.57,4.91,624.77
44508.83,3.94,-0.99,1.02,0.64,4.09,625.87
44508.88,4.18,-1.05,0.99,0.71,6.83,626.03
44508.92,3.3,-0.79,0.89,0.68,7.9,626.84
44508.96,2.42,-1.29,1,0.53,8.28,627.19
44509,2.52,-0.84,0.96,0.38,6.91,627.02
44509.04,2.82,-1.2,0.79,0.17,8.73,626.61
44509.08,2.4,-0.98,0.73,3.07,8.92,626.22
44509.12,2.76,-1.06,0.48,3.04,9.03,625.82
44509.17,2.46,-0.55,0.62,0.16,8.14,625.57
44509.21,2.18,-0.21,0.78,0.31,7.38,625.65
44509.25,2.16,0.42,0.7,2.64,9.59,625.84
44509.29,2.13,0.31,1.17,0.3,9.51,626.03
44509.33,2.2,0.06,1.11,0.56,8.01,626.44
44509.38,1.76,-0.4,0.98,0.62,7.25,626.91
44509.42,3.36,-0.13,1.14,0.78,6.97,627.28
44509.46,3.33,-0.32,1.16,0.76,8.16,627.45
44509.5,3.42,-0.26,1.19,0.63,9.03,626.99
44509.54,5.29,-0.3,1.34,0.59,9.44,626.35
44509.58,4.82,-0.25,1.42,0.55,8.97,625.66
44509.62,5.02,0.06,1.28,0.42,8.49,625.5
44509.67,5.35,-0.12,0.96,0.22,9.3,625.52
44509.71,5.94,-0.18,0.9,0.23,9.04,625.76
44509.75,3.43,-1.19,0.84,0.03,9.38,625.92
44509.79,3.74,-0.73,0.83,0.45,8.9,626.5
44509.83,4.41,-0.99,1.05,0.78,8.41,626.92
44509.88,4.47,-0.94,0.73,0.9,7.69,627.15
44509.92,4.67,-0.48,0.22,1.25,7.49,627.68
44509.96,4.05,-1.42,0.12,0.27,8.57,628.11
44510,4.49,-1.23,0.26,3.08,8.59,627.95
44510.04,4.4,-1.1,0.26,1.37,8.42,627.79
44510.08,4.52,-0.78,0.73,1.03,7.34,627.27
44510.12,4.66,-0.26,0.9,1.02,7.54,626.9
44510.17,4.39,-0.47,1.01,0.96,8.14,626.19
44510.21,4.65,0.04,1.04,1.04,7.43,625.97
44510.25,3.84,-0.1,1.26,0.94,7.28,625.38
44510.29,4.06,-0.22,1.06,0.85,7.33,625.29
44510.33,3.83,0.54,0.51,0.67,7.38,625.63
44510.38,3.94,1.43,0.18,0.5,6.95,625.83
44510.42,9,2.64,0.86,0.42,6.02,625.84
44510.46,8.64,2.45,1.03,0.15,5.31,625.74
44510.5,8.75,1.89,1.11,3.07,7.47,625.16
44510.54,11.9,2.84,1.26,0.03,8.68,624.22
44510.58,11.95,2.71,1.46,0.15,8.76,623.34
44510.62,11.36,2.43,1.91,0.31,8.94,622.88
44510.67,10.98,2.5,1.85,0.32,9.38,622.95
44510.71,10.6,2.14,1.59,0.33,9.74,622.9
44510.75,7.38,0.66,1.36,0.67,8.09,622.62
44510.79,7.23,1.57,1.72,0.79,7.2,623.43
44510.83,7.38,2.12,1.04,0.65,6.67,624.13
44510.88,7.39,1.63,1.43,0.64,7.13,624.1
44510.92,6.97,1.17,1.21,0.54,7.16,624.98
44510.96,5.17,0.97,0.98,0.03,5.06,624.82
44511,4.91,0.93,0.78,2.98,5.88,624.62
44511.04,4.5,1.2,0.61,3.02,5.14,624.36
44511.08,4.67,1.33,0.51,3.05,6.75,624.14
44511.12,4.56,1.29,0.67,0.24,7.18,623.54
44511.17,4.39,1.66,0.78,0.44,7.38,623.35
44511.21,3.74,1.33,0.9,0.33,7.92,623.23
44511.25,4.47,2.19,0.57,0.19,9.12,623.03
44511.29,4.05,2.07,0.8,0.3,8.65,623.52
44511.33,4.16,1.96,0.98,0.48,9.96,623.66
44511.38,3.55,2,1.34,0.63,9.94,624.28
44511.42,5.23,3.01,1.49,0.69,8.52,624.73
44511.46,5.5,2.06,1.51,0.62,9.28,625.02
44511.5,4.92,1.94,1.58,0.58,9.66,624.83
44511.54,5.86,2.45,1.61,0.54,9.91,623.95
44511.58,5.39,2.21,1.5,0.57,9.11,623.64
44511.62,5.26,2.28,1.31,0.54,9.34,623.14
44511.67,5.79,2.19,1.34,0.59,9.28,623.58
44511.71,5.14,2.09,1.22,0.47,9.91,623.65
44511.75,3.73,1.56,1.08,0.37,9.19,623.58
44511.79,4.23,1.94,0.98,0.63,8.75,624.64
44511.83,4.29,2.28,1.32,0.64,8.28,625.77
44511.88,4.54,2.57,0.92,0.76,8.32,626.3
44511.92,4.26,2.79,0.75,0.86,7.61,626.85
44511.96,3.29,2.34,0.85,0.62,7.92,627.28
44512,3.52,2.56,0.55,0.77,7.28,627.49
44512.04,3.38,2.35,0.43,0.68,7.56,627.45
44512.08,3.39,2.47,0.37,0.72,6.77,627.41
44512.12,3.32,2.39,0.34,0.94,8.18,627.1
44512.17,2.62,1.61,0.26,1.54,8.34,626.91
44512.21,2.9,1.19,0.2,2.71,9.24,627.01
44512.25,2.74,0.87,0.48,1.97,9.98,627.57
44512.29,3.03,1.13,0.48,2.05,9.61,627.24
44512.33,2.79,1.06,0.4,1.97,9.51,627.25
44512.38,2.51,0.63,0.17,2.94,8.71,627.72
44512.42,3.79,1.29,0.45,3.12,9.22,627.71
44512.46,4.1,1.04,0.61,3.13,8.84,627.9
44512.5,3.84,0.54,0.85,0.3,9.04,627.25
44512.54,6,0.04,0.94,0.28,9.36,626.35
44512.58,5.89,0.62,0.87,0.05,9.36,625.42
44512.62,6.04,0.17,0.91,3.08,9.16,624.85
44512.67,6.26,0.09,0.96,3.11,9.56,624.64
44512.71,6.25,0.49,1,3.12,9.34,624.85
44512.75,4.61,-0.46,0.8,2.8,8.92,625.52
44512.79,5.09,-0.51,0.47,2.99,8.91,625.58
44512.83,5.02,0.37,0.77,0.1,9.22,626.11
44512.88,5.25,-0.19,0.63,0.77,9.7,626.64
44512.92,5.47,-0.07,0.4,1.07,8.94,627.32
44512.96,4.89,-0.24,0.18,1.06,8.63,627.3
44513,4.9,-0.01,0.62,1.03,8.72,627.25
44513.04,4.76,0.05,0.81,0.85,8.01,626.89
44513.08,5.01,0.31,0.82,0.95,8.18,626.54
44513.12,4.92,0.69,0.84,0.97,8.38,626
44513.17,4.56,0.74,1.01,0.87,7.78,625.41
44513.21,4.93,0.49,1.11,0.78,8.55,625.34
44513.25,3.77,1.11,1.45,0.92,9.14,625.02
44513.29,3.96,1.02,1.3,0.92,9.82,624.48
44513.33,4.15,1.6,0.84,0.68,10,625.11
44513.38,4.82,2.53,0.32,0.48,9.9,625.12
44513.42,7.63,3.98,0.24,0.32,9.88,625.6
44513.46,7.53,3.36,0.72,0.45,9.65,625.72
44513.5,7.44,2.51,1.01,0.44,7.36,625.08
44513.54,10.65,3.6,1.2,0.35,8.52,623.95
44513.58,10.58,3.33,1.36,0.27,8.56,623.22
44513.62,8.96,3.17,1.47,0.21,8.76,622.85
44513.67,9.33,3.31,1.43,0.21,9.14,622.88
44513.71,9.05,3.2,1.34,0.3,9.2,622.97
44513.75,6.95,2.27,0.84,0.72,9.38,623.32
44513.79,6.81,2.9,0.87,0.62,9.04,623.82
44513.83,6.94,2.54,1.03,0.56,9.01,624.63
44513.88,6.85,2.85,1.17,0.4,8.59,624.88
44513.92,6.14,3.16,1.15,0.65,7.7,625.28
44513.96,5.55,3.19,0.8,0.61,8.03,625.89
44514,5.53,3.28,0.71,0.26,7.53,625.61
44514.04,5.15,3.51,0.45,2.45,7.87,625.2
44514.08,5.34,3.85,0.52,1.22,8.58,624.56
44514.12,5.71,3.89,0.57,0.8,9.05,624.09
44514.17,5.53,4.57,0.39,0.92,9,623.9
44514.21,5.6,4.19,0.2,1.4,9.77,623.67
44514.25,5.66,4.45,0.44,0.91,9.36,623.48
44514.29,5.5,4.47,0.34,0,9.03,623.26
44514.33,5.42,4.22,0.38,0.69,9.38,623.83
44514.38,5.22,3.72,0.7,0.38,8.4,624.09
44514.42,7.76,4.99,0.85,2.86,9.76,623.9
44514.46,7.55,4.71,0.72,2.4,9.36,623.7
44514.5,7.6,4.58,0.55,2.3,9.62,622.92
44514.54,10.6,5.23,0.68,2.45,10,621.96
44514.58,10.17,5.09,1.02,2.84,10,621.03
44514.62,10.05,5.12,1.79,0.16,9.92,620.53
44514.67,9.31,5.29,1.96,0.37,9.84,620.61
44514.71,8.91,4.95,1.92,0.55,10,621.12
44514.75,6.37,4.64,1.68,0.66,10,621.52
44514.79,6.35,4.59,1.44,0.67,10,622.21
44514.83,6.21,4.57,1.53,0.66,10,623.41
44514.88,6.29,4.56,1.33,0.65,10,623.81
44514.92,5.77,4.33,1.29,0.68,10,624.54
44514.96,5.22,4.32,1.34,0.62,10,624.6
44515,5.41,4.45,1.07,0.47,10,624.66
44515.04,5.45,4.51,0.94,0.33,10,624.2
44515.08,5.72,4.72,0.79,0.05,10,623.91
44515.12,5.95,4.94,0.73,3.1,10,623.54
44515.17,5.35,4.94,0.67,2.99,10,623.15
44515.21,5.49,5.06,0.57,0.08,10,622.9
44515.25,4.9,4.38,0.87,2.8,10,622.92
44515.29,5.02,4.4,0.71,2.74,10,622.58
44515.33,4.78,4.3,0.62,2.85,10,622.81
44515.38,4.37,3.75,0.74,0.22,10,622.82
44515.42,6.02,4.33,0.92,0.34,10,622.85
44515.46,5.5,4.27,1.08,0.33,10,622.72
44515.5,5.54,4.39,1.24,0.37,10,622.12
44515.54,7.83,5.39,1.5,0.46,10,621.49
44515.58,7.05,5.41,1.64,0.55,10,620.64
44515.62,6.44,5.22,1.48,0.57,10,620.28
44515.67,5.89,5.03,1.38,0.57,10,620.16
44515.71,5.91,4.82,1.38,0.62,10,620.38
44515.75,3.87,3.5,1.53,0.85,9.97,621.17
44515.79,4.56,4.01,1.56,0.73,9.98,621.56
44515.83,4.84,4.09,1.49,0.74,9.99,622.12
44515.88,4.8,4.1,1.33,0.67,9.98,623.17
44515.92,4.4,3.81,1.18,0.72,9.98,623.43
44515.96,2.98,2.61,1.04,0.77,9.89,623.58
44516,3.01,2.59,0.89,0.68,9.71,623.63
44516.04,2.55,2.18,0.74,0.54,9.52,623.39
44516.08,2.54,1.95,0.81,0.68,9.19,623.14
44516.12,2.45,1.68,0.71,0.74,9.2,623.14
44516.17,2.41,1.46,0.37,0.61,8.69,622.9
44516.21,2.23,1.39,0.57,0.35,8.42,622.92
44516.25,2.16,1.09,0.42,2.75,7.06,622.66
44516.29,2.43,1.07,1,2.88,6.54,623.02
44516.33,2.26,1.13,0.4,2.45,5.18,623.56
44516.38,2.52,0.75,0.38,3.02,4.11,624.27
44516.42,5.13,0.97,0.43,0.33,3.66,624.62
44516.46,5.38,1.03,0.64,0.2,3.83,624.56
44516.5,5.62,0.78,0.9,0.23,3.27,624.02
44516.54,7.32,0.82,1.05,0.28,3.95,623.35
44516.58,7.23,1.27,1.38,0.3,3.95,622.69
44516.62,7.11,1.2,1.56,0.41,4.82,622.33
44516.67,6.78,0.91,1.58,0.5,6.12,622.36
44516.71,6.6,0.57,1.5,0.53,7.33,622.72
44516.75,4.59,-1.31,1.38,0.61,9.16,623.49
44516.79,5.04,-0.94,1.22,0.71,7.88,624.06
44516.83,5.06,-0.75,1.65,0.76,6.39,625.08
44516.88,5.11,-0.23,0.81,0.92,6.01,625.91
44516.92,4.38,-0.02,1.12,0.9,6.3,626.24
44516.96,3.33,-0.25,0.81,0.99,6.35,626.74
44517,3.67,0.42,0.74,0.95,6.75,626.78
44517.04,3.54,0.47,0.57,1.1,6.62,626.63
44517.08,3.37,0.51,0.52,1.55,6.63,626.8
44517.12,3.55,1.58,0.55,2.04,7.41,626.96
44517.17,3.43,1.15,0.46,2.4,8.6,626.75
44517.21,3.7,0.66,0.53,0.38,8.46,626.59
44517.25,4,1.44,0.27,2.22,8.54,626.65
44517.29,4.28,1.75,0.39,0.17,8.42,626.76
44517.33,4.94,1.46,0.63,0.51,7.47,627.11
44517.38,4.85,2.33,0.74,0.71,6.71,627.47
44517.42,8.53,3.63,0.05,0.02,4.15,627.61
44517.46,8.66,3.42,0.78,1.01,4.88,627.55
44517.5,9.24,3.22,0.77,0.82,3.96,627.16
44517.54,12.33,3.41,0.82,0.6,6.03,626.18
44517.58,12.59,3.15,1.22,0.37,5.5,625.26
44517.62,12.4,3.21,1.35,0.47,7.48,624.79
44517.67,12.53,3.81,1.59,0.39,8.03,624.47
44517.71,12.55,3.75,1.49,0.38,8.12,624.57
44517.75,8.18,4.74,1.68,0.45,8.35,624.54
44517.79,9.17,3.41,1.58,0.47,7.89,624.89
44517.83,9.23,3.54,1.22,0.46,8,625.53
44517.88,8.93,3.68,0.74,0.49,7.91,625.73
44517.92,8.24,3.81,0.34,2.45,8.59,625.78
44517.96,6.21,3.32,0.76,1,8.58,625.73
44518,6.04,3.32,0.92,0.67,7.94,625.34
44518.04,5.73,3.26,0.99,0.63,6.89,624.9
44518.08,5.81,3.26,1.02,0.69,3.77,624.35
44518.12,5.57,3.15,1.05,0.63,2.23,623.87
44518.17,4.09,2.2,1.08,0.6,1.1,623.18
44518.21,3.63,1.78,1.18,0.53,0.52,622.7
44518.25,4.35,2.39,1.77,0.54,0.86,622.21
44518.29,3.59,1.89,1.84,0.39,2.86,622.01
44518.33,2.66,1.48,1.06,0.49,3.64,621.72
44518.38,4.58,2.91,1.5,0.36,2.95,621.6
44518.42,10.27,5.92,0.95,0.47,0.32,621.31
44518.46,11.33,6.03,0.64,1.03,0,621.06
44518.5,12.12,6.18,0.84,1.45,0.61,620.24
44518.54,16.65,6.86,1.02,1.81,0.3,618.88
44518.58,17.18,7.05,1.04,2.1,0.89,617.73
44518.62,17.26,7.29,1.13,2.64,0.22,616.8
44518.67,17.04,7.62,1.6,0.04,0.69,616.44
44518.71,15.36,8.3,1.73,0.28,1.28,616.44
44518.75,11.07,8.28,1.43,0.65,3.24,616.4
44518.79,9.81,8.34,1.78,0.61,6.89,617.47
44518.83,9.61,8.5,1.37,0.54,9.22,618.35
44518.88,9.71,8.56,1.54,0.6,10,619.15
44518.92,9.55,8.36,1.17,0.39,10,619.82
44518.96,7.43,7.42,1.11,0.12,10,619.68
44519,7.58,7.38,1.03,3.11,10,619.4
44519.04,7.63,7.3,0.98,0.2,10,619.37
44519.08,7.71,7.34,0.87,0.03,10,619.14
44519.12,7.51,6.82,0.93,3.01,10,618.93
44519.17,6.64,6.31,0.91,0.1,10,618.83
44519.21,6.48,6.12,0.97,0.23,10,619.01
44519.25,5.88,5.63,1.02,2.72,10,619.21
44519.29,5.91,5.61,0.31,2.64,9.38,619.41
44519.33,6.04,5.51,0.89,0.76,8.81,619.67
44519.38,5.65,5.1,0.61,0.82,8.06,619.85
44519.42,8.41,6.4,0.37,1.67,6.42,620.19
44519.46,9.02,6.71,0.67,2.03,5.02,620.03
44519.5,9.76,7,0.82,2.51,4.82,619.21
44519.54,13.74,7.86,1.2,2.94,3.83,618.09
44519.58,13.48,7.75,1.14,2.84,7.03,617.14
44519.62,13.31,7.8,1.4,2.97,8.07,616.37
44519.67,12.67,8.33,1.96,0.1,8.95,616.02
44519.71,11.84,8.44,2,0.39,2.1,616.07
44519.75,9.29,7.64,1.21,0.48,5.57,616
44519.79,9.29,7.89,1.26,0.69,9.07,616.51
44519.83,9.41,8.11,1.37,0.49,10,617.53
44519.88,9.3,8.07,1.56,0.62,10,618.13
44519.92,8.96,7.77,1.5,0.62,10,618.71
44519.96,7.11,6.69,1.36,0.66,10,619.26
44520,6.7,6.46,1.17,0.56,10,619.21
44520.04,6.55,6.26,0.97,0.41,10,619.31
44520.08,6.17,5.86,0.88,0.39,10,618.89
44520.12,6.07,5.62,0.78,0.12,10,618.9
44520.17,5.73,5.51,0.73,2.9,10,618.49
44520.21,5.59,5.29,0.65,2.95,10,618.47
44520.25,5.39,5.12,0.82,2.16,10,618.16
44520.29,5.39,5.11,0.66,0.39,10,618.13
44520.33,5.47,5.15,0.79,0.55,10,618.78
44520.38,5.47,5.21,0.9,0.53,10,619.63
44520.42,7.12,5.88,1.12,0.65,10,620.05
44520.46,6.91,5.63,1.22,0.54,10,620.55
44520.5,6.33,4.92,1.29,0.44,10,619.95
44520.54,8.74,5.62,1.53,0.49,10,619.59
44520.58,8.46,5.67,1.64,0.51,10,619.34
44520.62,8.12,5.53,1.58,0.52,10,619.42
44520.67,7.53,5.26,1.36,0.6,10,619.85
44520.71,7.55,5.32,1.44,0.64,10,620.24
44520.75,5.47,4.36,0.82,0.63,10,620.43
44520.79,6.17,4.66,1.23,0.65,9.98,621.04
44520.83,6.82,4.92,1,0.77,9.48,622.36
44520.88,7.27,5.56,1.26,0.94,10,622.95
44520.92,7.1,5.69,0.94,0.91,10,623.57
44520.96,5.79,5.17,0.92,0.95,9.94,623.95
44521,5.79,5.16,0.7,0.93,9.88,623.96
44521.04,5.83,5.16,0.56,0.94,9.86,623.7
44521.08,5.77,5.16,0.46,0.79,10,623.47
44521.12,5.97,5.31,0.58,0.73,10,623.2
44521.17,5.68,5.16,0.72,0.68,10,623.3
44521.21,5.98,5.38,1,0.56,10,623.23
44521.25,6.13,5.78,0.98,0.47,10,623.68
44521.29,6.2,5.88,1.21,0.48,9.92,623.71
44521.33,6.26,5.99,1.27,0.65,9.94,623.74
44521.38,6.07,6.03,1.25,0.68,10,624.44
44521.42,6.84,6.54,1.29,0.69,10,624.77
44521.46,6.23,6.16,1.29,0.75,9.96,625.16
44521.5,6.21,6.11,1.45,0.84,9.98,625.05
44521.54,5.66,5.42,1.81,0.9,10,624.77
44521.58,5.25,4.98,1.98,0.92,10,624.38
44521.62,4.81,4.16,1.75,0.94,10,624.41
44521.67,3.54,3.34,1.91,0.95,10,624.8
44521.71,3.31,2.94,1.83,1.03,10,625.3
44521.75,2.28,2.02,1.69,1.03,10,626.74
44521.79,2.33,1.96,1.48,1.1,9.98,626.45
44521.83,2.45,1.87,1.32,1.34,10,627.23
44521.88,2.49,1.81,1.13,1.5,10,627.62
44521.92,2.29,1.58,1.35,1.51,10,628.25
44521.96,1.55,0.63,1.33,1.42,10,628.58
44522,1.95,0.78,1.23,1.49,10,628.82
44522.04,2.02,0.97,1.34,1.45,10,628.89
44522.08,2.04,1.23,1.27,1.45,10,628.77
44522.12,2.14,1.45,1.12,1.42,10,628.47
44522.17,1.46,1.13,1.01,1.41,10,628.25
44522.21,1.53,1.19,1.17,1.4,9.98,627.86
44522.25,1.43,1.3,0.57,0.9,10,627.78
44522.29,1.36,1.24,0.66,0.95,9.98,627.19
44522.33,1.5,1.29,0.7,0.62,9.96,627.45
44522.38,1.46,0.38,0.94,0.53,9.8,627.41
44522.42,2.68,0.88,1.04,0.53,9.61,627.73
44522.46,2.45,1.07,1.04,0.39,9.72,627.62
44522.5,1.58,0.92,1.23,0.35,9.44,626.98
44522.54,2.36,1.62,1.41,0.41,9.76,626.07
44522.58,2.12,1.61,1.35,0.5,9.77,625.39
44522.62,2.08,1.58,1.33,0.6,9.99,624.64
44522.67,1.73,1.33,1.26,0.61,9.84,624.44
44522.71,1.71,1.28,1.09,0.58,9.74,624.39
44522.75,1.88,1.55,0.64,0.76,10,624.72
44522.79,1.82,1.56,1.03,0.94,9.98,624.58
44522.83,1.97,1.74,0.73,0.95,9.82,625.27
44522.88,1.89,1.69,0.88,1.02,9.86,625.28
44522.92,2.21,1.94,0.8,1.05,9.96,625.92
44522.96,2.16,1.83,0.8,0.94,9.92,626.13
44523,2.19,1.75,1.03,1.03,9.92,626.26
44523.04,1.88,1.46,0.74,1.08,9.86,626.51
44523.08,1.69,1.25,0.75,1.07,9.86,626.49
44523.12,1.92,1.46,0.66,1.09,8.98,626.45
44523.17,1.42,0.98,0.29,1.23,8.65,626.33
44523.21,1.67,1.06,0.32,1.21,9.34,626.19
44523.25,1.13,0.92,0.89,1.35,9.48,626.08
44523.29,1.47,1.07,0.71,1.18,9.6,625.91
44523.33,1.45,0.95,0.63,1.38,9.77,625.96
44523.38,1.47,1.03,0.57,1.37,8.71,626.67
44523.42,2.53,1.07,0.61,2.11,9.04,626.88
44523.46,2.56,1.39,0.49,2.76,9.49,627.28
44523.5,2.1,1.27,0.69,0.52,9.62,626.74
44523.54,3.89,1.81,1.06,0.57,9.57,625.89
44523.58,4.07,1.74,1.27,0.55,10,625.37
44523.62,4.01,1.57,1.22,0.62,9.84,624.86
44523.67,3.98,1.27,0.99,0.57,10,624.89
44523.71,4.9,1.55,1.39,0.52,10,624.87
44523.75,3.61,1.82,1.1,0.44,9.92,625.31
44523.79,3.63,2.24,0.78,0.19,9.9,625.78
44523.83,3.56,2.17,0.51,0.52,9.86,626
44523.88,3.84,2.23,0.34,0.33,9.6,626.18
44523.92,3.68,2.18,0.03,3.01,9.44,626.54
44523.96,2.65,1.86,0.12,0.49,8.97,626.55
44524,2.39,1.62,0.24,0.79,8.91,626.66
44524.04,2.19,1.38,0.29,1.06,7.88,626.58
44524.08,2.2,1.22,0.41,0.88,7.39,626.17
44524.12,2.17,1.01,0.57,0.81,8.11,625.79
44524.17,1.43,0.59,0.6,0.71,9.08,625.48
44524.21,1.81,0.54,0.59,0.61,9.58,625.35
44524.25,2,1.35,0.98,0.46,9.9,625.54
44524.29,1.34,1.03,1.07,0.51,10,625.62
44524.33,1.1,0.74,1.04,0.45,9.65,625.3
44524.38,1.76,1.57,0.91,0.43,7.48,625.45
44524.42,6.51,4.22,0.34,0.74,0.69,625.75
44524.46,6.74,3.85,0.48,3.04,1.67,625.89
44524.5,7.49,3.64,0.48,0,4.1,625.55
44524.54,11.21,3.71,0.74,0.53,9.62,624.78
44524.58,11.19,3.52,1.11,0.65,10,623.9
44524.62,10.72,3.69,1.28,0.57,10,623.43
44524.67,10.87,3.73,1.33,0.48,9.98,623.1
44524.71,10.37,3.68,1.42,0.39,9.51,623.4
44524.75,6.85,3.94,0.84,0.73,6.91,623.4
44524.79,6.77,3.99,0.82,0.45,8.82,623.8
44524.83,6.82,3.65,0.58,0.62,7.03,624.19
44524.88,6.7,3.76,0.33,1.5,5.15,624.26
44524.92,6.03,3.76,0.51,1.81,6.25,624.78
44524.96,4.2,3.29,0.57,1.76,7.61,624.95
44525,3.85,3.12,0.7,1.69,8.27,625.15
44525.04,3.37,2.7,0.57,1.86,8.76,624.99
44525.08,3.29,2.52,0.24,2.91,9.54,624.97
44525.12,3.08,2.11,0.11,1.33,9.76,624.74
44525.17,3.13,1.99,0.58,0.5,9.05,624.52
44525.21,2.78,2.19,0.73,0.45,9.63,624.2
44525.25,2.46,2.25,0.94,0.56,5.29,624.47
